volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
1182	6.9	6.86	6.89	6.86	6.06	IVS.MI	7.85	7.86	7.81	7.81	8.94	7.2	0.0	-1.0	1.0	-1	-1.0			-1.0				6.86													7.81												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
38504	6.99	6.9	6.9	6.9	6.1	IVS.MI	7.85	7.95	7.85	7.86	8.94	7.22	0.0	-1.0	1.0	-1	-1.0			-1.0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
5233	7.16	6.92	7.12	6.95	6.14	IVS.MI	8.12	8.16	7.88	7.92	8.94	7.22	0.0	-1.0	1.0	0	-1.0			-1.0			7.16													8.16													0.0	0.0	0.0	0.0	0.0	0.0		0.0
13789	7.07	6.95	7.07	6.95	6.14	IVS.MI	8.02	8.02	7.87	7.87	8.94	7.31	0.0	-1.0	1.0	0	-1.0			-1.0				6.95													7.87												0.0	0.0	0.0	0.0	0.0	0.0		0.0
10015	7.08	6.95	6.95	6.99	6.18	IVS.MI	7.99	8.14	7.99	8.04	8.94	7.31	0.0	-1.0	1.0	0	-1.0			-1.0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
3554	7.26	7.03	7.03	7.09	6.26	IVS.MI	8.19	8.45	8.19	8.25	8.94	7.31	0.0	-1.0	1.0	0	-1.0			-1.0			7.26													8.45		8.45											0.0	0.0	0.0	0.0	0.0	0.0		0.0
7092	7.23	7.0	7.23	7.01	6.19	IVS.MI	8.44	8.44	8.17	8.18	8.94	7.31	0.0	-1.0	1.0	0	-1.0			-1.0																	8.17												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
9434	7.1	7.01	7.03	7.07	6.25	IVS.MI	8.33	8.42	8.3	8.38	8.94	7.31	0.0	-1.0	1.0	0	-1.0			-1.0																8.42													0.0	0.0	0.0	0.0	0.0	0.0		0.0
1743	7.03	6.9	6.9	7.01	6.2	IVS.MI	8.12	8.27	8.12	8.25	8.94	7.47	0.0	-1.0	1.0	0	-1.0			-1.0				6.9																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1205	7.12	6.92	6.92	7.05	6.23	IVS.MI	7.99	8.21	7.99	8.13	8.94	7.47	0.0	-1.0	1.0	0	-1.0			-1.0																	7.99		7.99										0.0	0.0	0.0	0.0	0.0	0.0		0.0
28	7.1	7.1	7.1	7.1	6.27	IVS.MI	8.22	8.22	8.22	8.22	8.94	7.47	0.0	-1.0	1.0	0	-1.0			-1.0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
405	7.33	7.1	7.1	7.33	6.48	IVS.MI	8.28	8.55	8.28	8.55	8.94	7.47	0.0	-1.0	1.0	0	1.0			-1.0			7.33		7.33		7.33					0.0			7.33														0.0	0.0	0.0	0.0	0.0	0.0		0.0
18028	7.11	6.81	7.11	7.07	6.25	IVS.MI	8.6	8.6	8.25	8.57	8.94	7.47	0.0	-1.0	1.0	0	1.0			-1.0				6.81		6.81						0.0			7.33														-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
595	7.07	6.87	7.07	7.07	6.25	IVS.MI	8.83	8.83	8.57	8.83	8.94	7.47	0.0	1.0	1.0	0	1.0			-1.0			7.07									0.0			7.33														0.0	0.0	0.0	0.0	0.0	0.0		0.0
