volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
38693	0.7	0.69	0.7	0.69	0.64	RCS.MI	0.53	0.53	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.15999999999999992	-0.0	-0.0	-0.29036449876188175	0.73	-0.15999999999999992
97813	0.7	0.69	0.7	0.7	0.65	RCS.MI	0.52	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81	0.52									0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956916	0.73	-0.16999999999999993
166544	0.71	0.69	0.69	0.7	0.65	RCS.MI	0.51	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956916	0.73	-0.16999999999999993
38285	0.71	0.69	0.69	0.69	0.64	RCS.MI	0.51	0.52	0.51	0.51	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81		0.51								0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188175	0.73	-0.15999999999999992
49176	0.7	0.69	0.69	0.7	0.65	RCS.MI	0.51	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81	0.52									0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956916	0.73	-0.16999999999999993
30056	0.71	0.7	0.7	0.7	0.64	RCS.MI	0.51	0.52	0.51	0.51	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81		0.51								0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956916	0.73	-0.16999999999999993
204531	0.72	0.71	0.71	0.71	0.66	RCS.MI	0.51	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.17999999999999994	-0.014285714285714235	-0.014184634991956381	-0.3103542311911245	0.73	-0.17999999999999994
313363	0.73	0.71	0.72	0.73	0.67	RCS.MI	0.52	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.020000000000000018	-0.020000000000000018	-0.19999999999999996	-0.028169014084507005	-0.02777956410707567	-0.32924863581602515	0.73	-0.19999999999999996
252704	0.73	0.73	0.73	0.73	0.67	RCS.MI	0.52	0.53	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.73		0.73					0.0			0.81										0.0			0.63	-0.0	-0.0	-0.19999999999999996	-0.0	-0.0	-0.32924863581602515	0.73	-0.19999999999999996
61379	0.73	0.73	0.73	0.73	0.67	RCS.MI	0.52	0.52	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.19999999999999996	-0.0	-0.0	-0.32924863581602515	0.73	-0.19999999999999996
496335	0.73	0.72	0.73	0.72	0.66	RCS.MI	0.52	0.53	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81	0.53		0.53							0.0			0.63	0.010000000000000009	0.010000000000000009	-0.18999999999999995	0.013698630136986356	0.013793322132335873	-0.31993264464680327	0.73	-0.18999999999999995
47295	0.73	0.72	0.73	0.72	0.66	RCS.MI	0.52	0.53	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.18999999999999995	-0.0	-0.0	-0.31993264464680327	0.73	-0.18999999999999995
120680	0.72	0.71	0.71	0.72	0.66	RCS.MI	0.52	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.18999999999999995	-0.0	-0.0	-0.31993264464680327	0.73	-0.18999999999999995
45414	0.71	0.71	0.71	0.71	0.65	RCS.MI	0.52	0.52	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.17999999999999994	0.01388888888888895	0.013986241974739952	-0.3103542311911244	0.73	-0.17999999999999994
90690	0.72	0.7	0.72	0.7	0.65	RCS.MI	0.53	0.53	0.52	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.16999999999999993	0.014084507042253502	0.014184634991956413	-0.30050214877956904	0.73	-0.16999999999999993
67824	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.52	0.51	0.52	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
59158	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.52	0.51	0.51	0.63	0.49	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
52988	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.7						0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
30776	0.71	0.7	0.71	0.7	0.65	RCS.MI	0.52	0.52	0.51	0.51	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
85062	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.5	0.51	0.5	0.5	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81		0.5								0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
81841	0.72	0.7	0.71	0.7	0.65	RCS.MI	0.51	0.51	0.5	0.5	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.72							0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
17844	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.7						0.0			0.81	0.51			0.51						0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
122494	0.72	0.7	0.7	0.71	0.65	RCS.MI	0.5	0.52	0.5	0.51	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.17999999999999994	-0.014285714285714235	-0.014184634991956381	-0.3103542311911244	0.73	-0.17999999999999994
33572	0.71	0.7	0.7	0.71	0.65	RCS.MI	0.5	0.5	0.5	0.5	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.71							0.0			0.81		0.5								0.0			0.63	-0.0	-0.0	-0.17999999999999994	-0.0	-0.0	-0.3103542311911244	0.73	-0.17999999999999994
56331	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.63	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.16999999999999993	0.014084507042253502	0.014184634991956413	-0.30050214877956904	0.73	-0.16999999999999993
25649	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.62	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956904	0.73	-0.16999999999999993
92258	0.71	0.7	0.7	0.71	0.65	RCS.MI	0.51	0.52	0.51	0.52	0.62	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.17999999999999994	-0.014285714285714235	-0.014184634991956381	-0.3103542311911244	0.73	-0.17999999999999994
115890	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.52	0.52	0.52	0.52	0.62	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81	0.52									0.0			0.63	0.010000000000000009	0.010000000000000009	-0.16999999999999993	0.014084507042253502	0.014184634991956413	-0.30050214877956893	0.73	-0.16999999999999993
46711	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.52	0.52	0.52	0.52	0.62	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.73	-0.16999999999999993
60490	0.71	0.69	0.71	0.7	0.65	RCS.MI	0.52	0.52	0.51	0.52	0.62	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.73	-0.16999999999999993
20495	0.7	0.7	0.7	0.7	0.64	RCS.MI	0.51	0.51	0.51	0.51	0.62	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81		0.51								0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.73	-0.16999999999999993
28443	0.7	0.7	0.7	0.7	0.64	RCS.MI	0.52	0.52	0.52	0.52	0.61	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
94069	0.72	0.69	0.69	0.69	0.64	RCS.MI	0.52	0.54	0.52	0.52	0.6	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81	0.54		0.54							0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188153	0.72	-0.15999999999999992
28995	0.71	0.69	0.69	0.7	0.65	RCS.MI	0.53	0.53	0.53	0.53	0.6	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956893	0.72	-0.16999999999999993
37285	0.71	0.69	0.69	0.7	0.64	RCS.MI	0.52	0.53	0.52	0.52	0.6	0.49	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
55034	0.71	0.69	0.69	0.7	0.65	RCS.MI	0.52	0.53	0.51	0.52	0.59	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
21209	0.7	0.69	0.69	0.69	0.64	RCS.MI	0.52	0.53	0.52	0.52	0.59	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188153	0.72	-0.15999999999999992
14832	0.7	0.69	0.69	0.69	0.64	RCS.MI	0.5	0.51	0.5	0.51	0.59	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69		0.69				0.0			0.81										0.0			0.63	-0.0	-0.0	-0.15999999999999992	-0.0	-0.0	-0.29036449876188153	0.72	-0.15999999999999992
64528	0.7	0.69	0.69	0.7	0.65	RCS.MI	0.5	0.51	0.5	0.51	0.59	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.7							0.0			0.81										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956893	0.72	-0.16999999999999993
104922	0.71	0.69	0.69	0.69	0.64	RCS.MI	0.5	0.52	0.5	0.51	0.58	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81		0.5								0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188153	0.72	-0.15999999999999992
69876	0.7	0.69	0.69	0.69	0.64	RCS.MI	0.51	0.52	0.51	0.51	0.58	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69						0.0			0.81										0.0			0.63	-0.0	-0.0	-0.15999999999999992	-0.0	-0.0	-0.29036449876188153	0.72	-0.15999999999999992
9570	0.7	0.69	0.69	0.7	0.64	RCS.MI	0.5	0.51	0.5	0.51	0.57	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956893	0.72	-0.16999999999999993
22986	0.7	0.69	0.69	0.7	0.64	RCS.MI	0.51	0.51	0.51	0.51	0.57	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.81										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
47599	0.7	0.69	0.69	0.7	0.65	RCS.MI	0.51	0.52	0.51	0.52	0.57	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.7		0.7			0.69		0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
32348	0.7	0.69	0.69	0.69	0.64	RCS.MI	0.52	0.52	0.52	0.52	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188153	0.72	-0.15999999999999992
155641	0.7	0.69	0.69	0.7	0.65	RCS.MI	0.53	0.53	0.52	0.53	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69	0.53									0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956893	0.72	-0.16999999999999993
32249	0.7	0.69	0.69	0.69	0.64	RCS.MI	0.52	0.52	0.52	0.52	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69						0.0			0.69		0.52								0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188153	0.72	-0.15999999999999992
20758	0.7	0.69	0.69	0.7	0.64	RCS.MI	0.52	0.52	0.52	0.52	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.7							0.0			0.69										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956893	0.72	-0.16999999999999993
8687	0.7	0.69	0.7	0.7	0.64	RCS.MI	0.53	0.53	0.52	0.53	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69						0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
64424	0.7	0.68	0.7	0.7	0.64	RCS.MI	0.53	0.53	0.52	0.53	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.7							0.0			0.69	0.53									0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
18710	0.7	0.69	0.7	0.69	0.64	RCS.MI	0.53	0.53	0.52	0.53	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69		0.69				0.0			0.69										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.15999999999999992	0.014285714285714346	0.014388737452099669	-0.29036449876188153	0.72	-0.15999999999999992
34724	0.69	0.69	0.69	0.69	0.64	RCS.MI	0.52	0.53	0.52	0.53	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.15999999999999992	-0.0	-0.0	-0.29036449876188153	0.72	-0.15999999999999992
37557	0.7	0.69	0.69	0.7	0.65	RCS.MI	0.52	0.52	0.52	0.52	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.16999999999999993	-0.01449275362318847	-0.01438873745209967	-0.30050214877956893	0.71	-0.16999999999999993
15225	0.7	0.69	0.7	0.7	0.64	RCS.MI	0.52	0.52	0.51	0.52	0.55	0.49	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
67040	0.71	0.69	0.69	0.7	0.65	RCS.MI	0.5	0.51	0.5	0.51	0.55	0.49	-1.0	1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
88195	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.5	0.51	0.5	0.51	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
74723	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
6608	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
18723	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
86878	0.71	0.7	0.7	0.71	0.65	RCS.MI	0.51	0.51	0.51	0.51	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.17999999999999994	-0.014285714285714235	-0.014184634991956381	-0.31035423119112426	0.71	-0.17999999999999994
186960	0.71	0.7	0.7	0.71	0.65	RCS.MI	0.51	0.52	0.51	0.51	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.71		0.71					0.0			0.69										0.0			0.63	-0.0	-0.0	-0.17999999999999994	-0.0	-0.0	-0.31035423119112426	0.71	-0.17999999999999994
28747	0.71	0.7	0.71	0.7	0.65	RCS.MI	0.51	0.51	0.5	0.5	0.55	0.49	-1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	0.010000000000000009	0.010000000000000009	-0.16999999999999993	0.014084507042253502	0.014184634991956413	-0.30050214877956893	0.71	-0.16999999999999993
74644	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.49	0.5	0.49	0.49	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69		0.49								0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
62953	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.49	0.49	0.49	0.49	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.7						0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
96735	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.49	0.5	0.49	0.5	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69	0.5									0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
261705	0.71	0.7	0.7	0.7	0.65	RCS.MI	0.49	0.5	0.49	0.49	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69		0.49								0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
131090	0.71	0.69	0.7	0.71	0.65	RCS.MI	0.49	0.5	0.49	0.5	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.010000000000000009	-0.010000000000000009	-0.17999999999999994	-0.014285714285714235	-0.014184634991956381	-0.31035423119112426	0.71	-0.17999999999999994
59767	0.71	0.7	0.71	0.71	0.65	RCS.MI	0.5	0.5	0.5	0.5	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.71							0.0			0.69										0.0			0.63	-0.0	-0.0	-0.17999999999999994	-0.0	-0.0	-0.31035423119112426	0.71	-0.17999999999999994
50928	0.71	0.7	0.71	0.7	0.65	RCS.MI	0.5	0.5	0.5	0.5	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69	0.5									0.0			0.63	0.010000000000000009	0.010000000000000009	-0.16999999999999993	0.014084507042253502	0.014184634991956413	-0.30050214877956893	0.71	-0.16999999999999993
26135	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.5	0.5	0.5	0.5	0.55	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
56043	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.49	0.5	0.49	0.5	0.54	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.71	-0.16999999999999993
291485	0.72	0.69	0.7	0.7	0.65	RCS.MI	0.49	0.51	0.49	0.5	0.54	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
10335	0.7	0.7	0.7	0.7	0.64	RCS.MI	0.49	0.5	0.49	0.49	0.54	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.7		0.7				0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
56880	0.7	0.7	0.7	0.7	0.64	RCS.MI	0.49	0.49	0.49	0.49	0.54	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
10598	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.49	0.49	0.49	0.49	0.54	0.49	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
215342	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.48	0.49	0.48	0.48	0.54	0.48	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69		0.48								0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
22012	0.7	0.7	0.7	0.7	0.65	RCS.MI	0.48	0.49	0.48	0.49	0.54	0.48	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.69										0.0			0.63	-0.0	-0.0	-0.16999999999999993	-0.0	-0.0	-0.30050214877956893	0.72	-0.16999999999999993
