date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch
2017-02-16 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.2	8.2	8.2	8.2	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																							0.0			8.42
2017-02-17 08:00:00	156	8.94	8.94	8.94	8.94	8.94	DHH.MI	7.93	7.93	7.93	7.93	9.95	7.67	-1.0	-1.0	1.0	-1	-1.0			-1.0																							0.0			8.42
2017-02-20 08:00:00	468	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.77	7.77	7.77	7.77	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																							0.0			8.42
2017-02-21 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.75	7.75	7.75	7.75	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																7.75							0.0			8.42
2017-02-22 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.81	7.81	7.81	7.81	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																							0.0			8.42
2017-02-23 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.84	7.84	7.84	7.84	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																					0.0			8.42
2017-02-24 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.93	7.93	7.93	7.93	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		8.75											7.93								0.0			8.42
2017-02-27 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.8	7.8	7.8	7.8	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																					0.0			8.42
2017-02-28 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.8	7.8	7.8	7.8	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																					0.0			8.42
2017-03-01 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.62	7.62	7.62	7.62	9.95	7.62	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																					0.0			8.42
2017-03-02 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.59	7.59	7.59	7.59	9.95	7.59	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																					0.0			8.42
2017-03-03 08:00:00	0	8.75	8.75	8.75	8.75	8.75	DHH.MI	7.5	7.5	7.5	7.5	9.95	7.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0														7.5							0.0			8.42
