volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.79	10.79	10.79	10.79			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.86	10.86	10.86	10.86			0.0		-1.0	0																			10.86												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.86	10.86	10.86	10.86			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.81	10.81	10.81	10.81			0.0		-1.0	0																				10.81											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.81	10.81	10.81	10.81			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.95	10.95	10.95	10.95			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.13	11.13	11.13	11.13			0.0		-1.0	0																			11.13												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.12	11.12	11.12	11.12			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.0	11.0	11.0	11.0			0.0		-1.0	0																				11.0											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.16	11.16	11.16	11.16			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.37	11.37	11.37	11.37			0.0		1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.46	11.46	11.46	11.46			0.0		1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.82	11.82	11.82	11.82			0.0		1.0	0																			11.82												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.73	11.73	11.73	11.73			0.0		1.0	0																				11.73											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.02	12.02	12.02	12.02			0.0		1.0	0																			12.02		12.02										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.55	11.55	11.55	11.55			0.0		1.0	0							9.75																								0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.41	11.41	11.41	11.41			0.0		1.0	0																				11.41											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.59	11.59	11.59	11.59			0.0		1.0	0																			11.59												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.13	11.13	11.13	11.13			0.0		1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.03	11.03	11.03	11.03			0.0		1.0	0																				11.03											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.07	11.07	11.07	11.07			0.0		1.0	0																			11.07												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.01	11.01	11.01	11.01			0.0		1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.96	10.96	10.96	10.96			0.0		1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.83	10.83	10.83	10.83			0.0		1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.79	10.79	10.79	10.79			0.0		-1.0	0																				10.79											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.82	10.82	10.82	10.82			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.98	10.98	10.98	10.98			0.0		-1.0	0																			10.98												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.83	10.83	10.83	10.83			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.78	10.78	10.78	10.78			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.65	10.65	10.65	10.65			0.0		-1.0	0																				10.65		10.65									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.87	10.87	10.87	10.87			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.97	10.97	10.97	10.97			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.25	11.25	11.25	11.25			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.27	11.27	11.27	11.27			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.28	11.28	11.28	11.28			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.33	11.33	11.33	11.33			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.43	11.43	11.43	11.43			0.0		-1.0	0																			11.43												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.27	11.27	11.27	11.27			0.0		-1.0	1																				11.27											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.42	11.42	11.42	11.42			0.0		-1.0	1																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.45	11.45	11.45	11.45			0.0		1.0	1																			11.45												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.4	11.4	11.4	11.4			0.0		1.0	1																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.4	11.4	11.4	11.4			0.0		1.0	1																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
20000	9.51	9.51	9.51	9.75	7.6	GPI.MI	11.27	11.27	11.27	11.55			0.0		1.0	-1								9.51												11.27											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.41	11.41	11.41	11.41			0.0		1.0	1																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.52	11.52	11.52	11.52			0.0		1.0	1																			11.52												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.35	11.35	11.35	11.35			0.0		1.0	1																				11.35											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.67	11.67	11.67	11.67			0.0		1.0	1																			11.67		11.67										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.29	11.29	11.29	11.29	12.49	9.73	0.0		1.0	1	1.0			1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.11	11.11	11.11	11.11	12.49	9.73	0.0		1.0	1	1.0			1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.1	11.1	11.1	11.1	12.49	9.91	0.0		1.0	1	1.0			1.0																11.1											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.12	11.12	11.12	11.12	12.49	9.91	0.0		1.0	1	1.0			-1.0															11.12												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.05	11.05	11.05	11.05	12.49	10.09	0.0		-1.0	1	1.0			-1.0																11.05		11.05									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.22	11.22	11.22	11.22	12.49	10.09	0.0		-1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.35	11.35	11.35	11.35	12.49	10.09	0.0		-1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.38	11.38	11.38	11.38	12.49	10.09	0.0		-1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.56	11.56	11.56	11.56	12.49	10.26	0.0		-1.0	1	1.0			-1.0															11.56												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.47	11.47	11.47	11.47	12.49	10.48	0.0		-1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.25	11.25	11.25	11.25	12.49	10.62	0.0		-1.0	1	1.0			-1.0			9.75													11.25											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.29	11.29	11.29	11.29	12.49	10.62	0.0		-1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.38	11.38	11.38	11.38	12.49	10.62	0.0		-1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.81	11.81	11.81	11.81	12.49	10.62	0.0		1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.16	12.16	12.16	12.16	12.49	10.62	0.0	1.0	1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.42	12.42	12.42	12.42	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0															12.42		12.42										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.24	12.24	12.24	12.24	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0																12.24											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.36	12.36	12.36	12.36	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0															12.36												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.95	11.95	11.95	11.95	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.65	11.65	11.65	11.65	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.6	11.6	11.6	11.6	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0																11.6											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.67	11.67	11.67	11.67	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0															11.67												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.25	11.25	11.25	11.25	12.49	10.65	0.0	1.0	1.0	1	1.0			-1.0																11.25		11.25									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.86	12.86	12.86	12.86	12.86	10.65	1.0	1.0	1.0	1	1.0			-1.0																											0.0	0.0	0.0	0.0	0.0	0.0	9.75	0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	13.38	13.38	13.38	13.38	13.38	10.65	1.0	1.0	1.0	1	1.0			1.0															13.38		13.38		13.38						13.38		0.0	0.0	0.0	0.0	0.0	0.0	9.75	0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	12.96	12.96	12.96	12.96	13.38	10.65	1.0	1.0	1.0	1	1.0			1.0																											0.0	0.0	0.0	0.0	0.0	0.0	9.75	0.0
4300	9.65	9.6	9.65	9.65	7.52	GPI.MI	12.55	12.55	12.48	12.55	13.38	10.65	1.0	1.0	1.0	0	1.0			1.0				9.6																							-0.09999999999999964	-0.09999999999999964	-0.09999999999999964	-0.01025641025641022	-0.010309369658861213	-0.01025641025641022	9.6	-0.09999999999999964
0	9.65	9.65	9.65	9.65	7.52	GPI.MI	12.35	12.35	12.35	12.35	13.38	10.65	1.0	1.0	1.0	0	1.0			1.0			9.65																								0.0	0.0	-0.09999999999999964	0.0	0.0	-0.01025641025641022	9.6	-0.09999999999999964
400	9.61	9.45	9.45	9.61	7.49	GPI.MI	12.03	12.23	12.03	12.23	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0				9.45		9.45										12.03											-0.040000000000000924	-0.040000000000000924	-0.14000000000000057	-0.004145077720207335	-0.004153692368693516	-0.014358974358974375	9.45	-0.14000000000000057
0	9.61	9.61	9.61	9.61	7.49	GPI.MI	12.44	12.44	12.44	12.44	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0																											0.0	0.0	-0.14000000000000057	0.0	0.0	-0.014358974358974375	9.45	-0.14000000000000057
0	9.61	9.61	9.61	9.61	7.49	GPI.MI	12.63	12.63	12.63	12.63	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0			9.61																								0.0	0.0	-0.14000000000000057	0.0	0.0	-0.014358974358974375	9.45	-0.14000000000000057
0	9.61	9.61	9.61	9.61	7.49	GPI.MI	12.92	12.92	12.92	12.92	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0															12.92												0.0	0.0	-0.14000000000000057	0.0	0.0	-0.014358974358974375	9.45	-0.14000000000000057
100	9.55	9.55	9.55	9.55	7.44	GPI.MI	12.83	12.83	12.83	12.83	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0																											-0.05999999999999872	-0.05999999999999872	-0.1999999999999993	-0.006243496357960288	-0.006263068489562073	-0.02051282051282044	9.45	-0.1999999999999993
0	9.55	9.55	9.55	9.55	7.44	GPI.MI	12.32	12.32	12.32	12.32	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0																											0.0	0.0	-0.1999999999999993	0.0	0.0	-0.02051282051282044	9.45	-0.1999999999999993
0	9.55	9.55	9.55	9.55	7.44	GPI.MI	12.18	12.18	12.18	12.18	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0				9.55																							0.0	0.0	-0.1999999999999993	0.0	0.0	-0.02051282051282044	9.45	-0.1999999999999993
0	9.55	9.55	9.55	9.55	7.44	GPI.MI	11.84	11.84	11.84	11.84	13.38	10.65	1.0	1.0	1.0	-1	1.0			1.0																11.84		11.84									0.0	0.0	-0.1999999999999993	0.0	0.0	-0.02051282051282044	9.45	-0.1999999999999993
