volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
60340465	0.81	0.8	0.8	0.8	0.76	TIT.MI	0.74	0.75	0.74	0.74	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.03750000000000031	0.82	0.029999999999999916
66593252	0.8	0.79	0.8	0.8	0.76	TIT.MI	0.74	0.74	0.73	0.73	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.03750000000000031	0.82	0.029999999999999916
77213685	0.8	0.79	0.8	0.8	0.76	TIT.MI	0.73	0.74	0.73	0.73	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92		0.73						-1.0			1.04	-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.03750000000000031	0.82	0.029999999999999916
38077383	0.8	0.79	0.79	0.79	0.75	TIT.MI	0.74	0.74	0.73	0.73	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.79								-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.039999999999999925	0.012499999999999956	0.012578782206860073	0.05063291139240533	0.82	0.039999999999999925
49154785	0.8	0.79	0.79	0.79	0.75	TIT.MI	0.73	0.74	0.73	0.73	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.039999999999999925	-0.0	-0.0	0.05063291139240533	0.82	0.039999999999999925
132826154	0.81	0.8	0.8	0.81	0.77	TIT.MI	0.73	0.74	0.73	0.74	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.81									-1.0			0.92	0.74							-1.0			1.04	-0.020000000000000018	-0.020000000000000018	0.019999999999999907	-0.025316455696202445	-0.025001302205417186	0.02469135802469169	0.82	0.019999999999999907
94493060	0.81	0.8	0.81	0.8	0.76	TIT.MI	0.74	0.75	0.73	0.73	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.029999999999999916	0.012345679012345734	0.012422519998557209	0.03750000000000031	0.82	0.029999999999999916
89954023	0.8	0.79	0.8	0.79	0.75	TIT.MI	0.73	0.73	0.72	0.72	0.88	0.72	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.039999999999999925	0.012499999999999956	0.012578782206860073	0.05063291139240533	0.82	0.039999999999999925
98580129	0.79	0.78	0.79	0.78	0.74	TIT.MI	0.72	0.72	0.7	0.71	0.88	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.04999999999999993	0.012658227848101222	0.012739025777429714	0.06410256410256432	0.82	0.04999999999999993
77859005	0.78	0.77	0.78	0.78	0.74	TIT.MI	0.71	0.71	0.7	0.71	0.88	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.04999999999999993	-0.0	-0.0	0.06410256410256432	0.82	0.04999999999999993
114311075	0.78	0.76	0.78	0.76	0.72	TIT.MI	0.72	0.72	0.7	0.7	0.88	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.020000000000000018	0.020000000000000018	0.06999999999999995	0.02564102564102566	0.025975486403260677	0.09210526315789513	0.82	0.06999999999999995
111778477	0.78	0.77	0.77	0.77	0.73	TIT.MI	0.7	0.72	0.7	0.71	0.86	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.05999999999999994	-0.013157894736842035	-0.0130720815673527	0.07792207792207839	0.82	0.05999999999999994
66500327	0.77	0.76	0.77	0.76	0.73	TIT.MI	0.71	0.71	0.71	0.71	0.86	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.06999999999999995	0.012987012987012991	0.013072081567352775	0.09210526315789513	0.82	0.06999999999999995
66370000	0.77	0.76	0.76	0.76	0.73	TIT.MI	0.71	0.71	0.7	0.7	0.86	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.76								-1.0			0.92		0.7						-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789513	0.82	0.06999999999999995
80066330	0.77	0.75	0.76	0.75	0.72	TIT.MI	0.71	0.71	0.7	0.7	0.86	0.7	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.07999999999999996	0.013157894736842146	0.01324522675002068	0.10666666666666713	0.82	0.07999999999999996
171656564	0.78	0.75	0.76	0.77	0.73	TIT.MI	0.7	0.72	0.69	0.71	0.86	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.78									-1.0			0.92								-1.0			1.04	-0.020000000000000018	-0.020000000000000018	0.05999999999999994	-0.026666666666666616	-0.026317308317373358	0.07792207792207839	0.82	0.05999999999999994
119771997	0.77	0.75	0.77	0.76	0.72	TIT.MI	0.72	0.72	0.7	0.7	0.86	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.75		0.75						-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.06999999999999995	0.012987012987012991	0.013072081567352775	0.09210526315789536	0.82	0.06999999999999995
169115428	0.79	0.75	0.76	0.77	0.73	TIT.MI	0.7	0.73	0.69	0.71	0.86	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.79		0.79							-1.0			0.92								-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.05999999999999994	-0.013157894736842035	-0.0130720815673527	0.07792207792207839	0.82	0.05999999999999994
93521751	0.78	0.76	0.77	0.76	0.73	TIT.MI	0.72	0.72	0.7	0.7	0.86	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.06999999999999995	0.012987012987012991	0.013072081567352775	0.09210526315789536	0.81	0.06999999999999995
72490063	0.77	0.76	0.76	0.76	0.72	TIT.MI	0.7	0.72	0.7	0.71	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789536	0.81	0.06999999999999995
52146707	0.76	0.76	0.76	0.76	0.72	TIT.MI	0.71	0.71	0.7	0.71	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.76								-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789536	0.81	0.06999999999999995
84323882	0.77	0.75	0.76	0.76	0.72	TIT.MI	0.71	0.72	0.71	0.71	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789536	0.81	0.06999999999999995
114330185	0.78	0.76	0.76	0.77	0.73	TIT.MI	0.71	0.72	0.7	0.71	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.78									-1.0			0.92								-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.05999999999999994	-0.013157894736842035	-0.0130720815673527	0.07792207792207861	0.81	0.05999999999999994
62415641	0.77	0.76	0.77	0.77	0.73	TIT.MI	0.72	0.72	0.71	0.72	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92	0.72							-1.0			1.04	-0.0	-0.0	0.05999999999999994	-0.0	-0.0	0.07792207792207861	0.81	0.05999999999999994
119908692	0.77	0.75	0.77	0.76	0.73	TIT.MI	0.7	0.71	0.69	0.7	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.06999999999999995	0.012987012987012991	0.013072081567352775	0.09210526315789536	0.81	0.06999999999999995
65594203	0.77	0.75	0.76	0.76	0.72	TIT.MI	0.71	0.71	0.7	0.7	0.85	0.69	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789536	0.81	0.06999999999999995
102330171	0.76	0.75	0.76	0.75	0.72	TIT.MI	0.69	0.69	0.68	0.68	0.85	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.07999999999999996	0.013157894736842146	0.01324522675002068	0.10666666666666735	0.8	0.07999999999999996
130074023	0.76	0.74	0.76	0.74	0.7	TIT.MI	0.69	0.69	0.67	0.68	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.74								-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.08999999999999997	0.013333333333333308	0.013423020332140661	0.12162162162162238	0.79	0.08999999999999997
59999820	0.75	0.74	0.74	0.75	0.71	TIT.MI	0.68	0.68	0.68	0.68	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92		0.68						-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.07999999999999996	-0.013513513513513598	-0.01342302033214077	0.10666666666666735	0.79	0.07999999999999996
72430665	0.75	0.74	0.75	0.75	0.71	TIT.MI	0.68	0.69	0.67	0.68	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.07999999999999996	-0.0	-0.0	0.10666666666666735	0.79	0.07999999999999996
62784849	0.76	0.74	0.75	0.75	0.71	TIT.MI	0.67	0.68	0.67	0.68	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.07999999999999996	-0.0	-0.0	0.10666666666666735	0.79	0.07999999999999996
123932417	0.77	0.75	0.75	0.76	0.73	TIT.MI	0.68	0.69	0.68	0.69	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92	0.69							-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.06999999999999995	-0.01333333333333342	-0.013245226750020723	0.09210526315789513	0.79	0.06999999999999995
70756054	0.77	0.76	0.77	0.76	0.72	TIT.MI	0.69	0.69	0.68	0.68	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.77									-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789513	0.79	0.06999999999999995
58065313	0.76	0.75	0.76	0.76	0.72	TIT.MI	0.69	0.69	0.68	0.68	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789513	0.79	0.06999999999999995
72967620	0.76	0.75	0.76	0.75	0.71	TIT.MI	0.68	0.68	0.67	0.67	0.85	0.67	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.07999999999999996	0.013157894736842146	0.01324522675002068	0.10666666666666713	0.79	0.07999999999999996
103437968	0.75	0.73	0.75	0.74	0.7	TIT.MI	0.68	0.68	0.66	0.67	0.85	0.66	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.08999999999999997	0.013333333333333308	0.013423020332140661	0.12162162162162216	0.79	0.08999999999999997
136451685	0.74	0.72	0.74	0.72	0.69	TIT.MI	0.68	0.68	0.66	0.66	0.85	0.66	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.020000000000000018	0.020000000000000018	0.10999999999999999	0.027027027027027084	0.027398974188114503	0.15277777777777835	0.79	0.10999999999999999
253333351	0.74	0.67	0.72	0.71	0.68	TIT.MI	0.67	0.68	0.61	0.65	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.12	0.01388888888888895	0.013986241974739952	0.16901408450704292	0.78	0.12
180499415	0.7	0.68	0.7	0.69	0.66	TIT.MI	0.65	0.65	0.63	0.64	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.020000000000000018	0.020000000000000018	0.14	0.028169014084507116	0.028573372444056114	0.20289855072463836	0.78	0.14
253113292	0.69	0.66	0.69	0.67	0.64	TIT.MI	0.64	0.64	0.61	0.62	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.66		0.66		0.66				-1.0			0.92		0.61		0.61				-1.0			1.04	0.019999999999999907	0.019999999999999907	0.15999999999999992	0.02898550724637672	0.029413885206293226	0.23880597014925442	0.78	0.15999999999999992
193210113	0.69	0.67	0.67	0.68	0.65	TIT.MI	0.62	0.65	0.62	0.64	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.1499999999999999	-0.014925373134328401	-0.014815085785140682	0.2205882352941182	0.78	0.1499999999999999
138731157	0.7	0.68	0.69	0.69	0.66	TIT.MI	0.64	0.65	0.63	0.64	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.7									-1.0			0.92	0.65							-1.0			1.04	-0.009999999999999898	-0.009999999999999898	0.14	-0.014705882352941124	-0.014598799421152631	0.20289855072463836	0.78	0.14
132695030	0.7	0.67	0.69	0.68	0.65	TIT.MI	0.65	0.65	0.63	0.64	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.009999999999999898	0.009999999999999898	0.1499999999999999	0.014492753623188248	0.014598799421152523	0.2205882352941182	0.77	0.1499999999999999
73155836	0.69	0.68	0.68	0.68	0.65	TIT.MI	0.63	0.65	0.63	0.64	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.68								-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.1499999999999999	-0.0	-0.0	0.2205882352941182	0.77	0.1499999999999999
85086281	0.69	0.68	0.69	0.68	0.65	TIT.MI	0.64	0.64	0.63	0.63	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92		0.63						-1.0			1.04	-0.0	-0.0	0.1499999999999999	-0.0	-0.0	0.2205882352941182	0.77	0.1499999999999999
98021651	0.7	0.68	0.68	0.69	0.66	TIT.MI	0.63	0.65	0.63	0.64	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.009999999999999898	-0.009999999999999898	0.14	-0.014705882352941124	-0.014598799421152631	0.20289855072463814	0.77	0.14
237623915	0.73	0.68	0.69	0.72	0.69	TIT.MI	0.64	0.68	0.63	0.67	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.030000000000000027	-0.030000000000000027	0.10999999999999999	-0.04347826086956519	-0.0425596144187959	0.15277777777777835	0.77	0.10999999999999999
127334409	0.74	0.72	0.73	0.72	0.69	TIT.MI	0.68	0.68	0.66	0.67	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.74		0.74							-1.0			0.92	0.68							-1.0			1.04	-0.0	-0.0	0.10999999999999999	-0.0	-0.0	0.15277777777777835	0.77	0.10999999999999999
78225101	0.73	0.71	0.73	0.71	0.67	TIT.MI	0.68	0.68	0.66	0.66	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.12	0.01388888888888895	0.013986241974739952	0.16901408450704292	0.77	0.12
82242571	0.71	0.7	0.71	0.7	0.67	TIT.MI	0.66	0.66	0.65	0.66	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.13	0.014084507042253502	0.014184634991956413	0.1857142857142864	0.77	0.13
103514292	0.71	0.69	0.7	0.7	0.67	TIT.MI	0.65	0.66	0.64	0.65	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69								-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.13	-0.0	-0.0	0.1857142857142864	0.77	0.13
97629859	0.71	0.7	0.7	0.7	0.67	TIT.MI	0.65	0.66	0.65	0.65	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.71									-1.0			0.92		0.65						-1.0			1.04	-0.0	-0.0	0.13	-0.0	-0.0	0.1857142857142864	0.77	0.13
73608872	0.7	0.69	0.7	0.7	0.66	TIT.MI	0.66	0.66	0.65	0.65	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69		0.69						-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.13	-0.0	-0.0	0.1857142857142864	0.76	0.13
76760276	0.71	0.7	0.7	0.71	0.67	TIT.MI	0.65	0.66	0.65	0.65	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.12	-0.014285714285714235	-0.014184634991956381	0.16901408450704292	0.76	0.12
80456810	0.72	0.71	0.71	0.71	0.67	TIT.MI	0.66	0.66	0.65	0.66	0.85	0.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.12	-0.0	-0.0	0.16901408450704292	0.75	0.12
179953962	0.74	0.7	0.7	0.73	0.7	TIT.MI	0.65	0.69	0.65	0.68	0.85	0.61	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.020000000000000018	-0.020000000000000018	0.09999999999999998	-0.028169014084507005	-0.02777956410707567	0.13698630136986378	0.74	0.09999999999999998
163273539	0.75	0.73	0.74	0.75	0.71	TIT.MI	0.68	0.69	0.67	0.69	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.020000000000000018	-0.020000000000000018	0.07999999999999996	-0.027397260273972712	-0.02702867238791942	0.10666666666666713	0.75	0.07999999999999996
97654744	0.76	0.75	0.75	0.75	0.72	TIT.MI	0.68	0.69	0.68	0.69	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.07999999999999996	-0.0	-0.0	0.10666666666666713	0.76	0.07999999999999996
96542564	0.76	0.75	0.75	0.76	0.72	TIT.MI	0.69	0.7	0.69	0.69	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.76		0.76		0.76					-1.0			0.92								-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.06999999999999995	-0.01333333333333342	-0.013245226750020723	0.09210526315789513	0.76	0.06999999999999995
75696645	0.76	0.75	0.76	0.76	0.72	TIT.MI	0.69	0.7	0.69	0.69	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92	0.7		0.7					-1.0			1.04	-0.0	-0.0	0.06999999999999995	-0.0	-0.0	0.09210526315789513	0.76	0.06999999999999995
134007038	0.76	0.74	0.76	0.74	0.7	TIT.MI	0.7	0.7	0.68	0.68	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.020000000000000018	0.020000000000000018	0.08999999999999997	0.02631578947368418	0.026668247082161294	0.12162162162162193	0.76	0.08999999999999997
129836010	0.75	0.72	0.74	0.73	0.69	TIT.MI	0.69	0.7	0.68	0.68	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.09999999999999998	0.013513513513513487	0.013605652055778598	0.13698630136986334	0.76	0.09999999999999998
114823647	0.73	0.72	0.72	0.73	0.7	TIT.MI	0.68	0.69	0.67	0.69	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.72								-1.0			0.92		0.67						-1.0			1.04	-0.0	-0.0	0.09999999999999998	-0.0	-0.0	0.13698630136986334	0.76	0.09999999999999998
80293653	0.74	0.73	0.74	0.73	0.7	TIT.MI	0.68	0.69	0.67	0.68	0.85	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.09999999999999998	-0.0	-0.0	0.13698630136986334	0.76	0.09999999999999998
77583367	0.74	0.73	0.74	0.74	0.7	TIT.MI	0.69	0.69	0.68	0.69	0.84	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.74									-1.0			0.92	0.69							-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.08999999999999997	-0.013698630136986356	-0.013605652055778678	0.12162162162162193	0.76	0.08999999999999997
81662971	0.74	0.72	0.74	0.73	0.69	TIT.MI	0.7	0.7	0.68	0.68	0.84	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.72								-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.09999999999999998	0.013513513513513487	0.013605652055778598	0.13698630136986334	0.76	0.09999999999999998
86536608	0.74	0.72	0.73	0.73	0.7	TIT.MI	0.68	0.69	0.67	0.68	0.84	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92		0.67						-1.0			1.04	-0.0	-0.0	0.09999999999999998	-0.0	-0.0	0.13698630136986334	0.76	0.09999999999999998
52335961	0.74	0.73	0.73	0.74	0.7	TIT.MI	0.68	0.69	0.68	0.69	0.84	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.74									-1.0			0.92	0.69							-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.08999999999999997	-0.013698630136986356	-0.013605652055778678	0.12162162162162193	0.76	0.08999999999999997
54180387	0.75	0.73	0.74	0.73	0.7	TIT.MI	0.69	0.7	0.68	0.68	0.84	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.09999999999999998	0.013513513513513487	0.013605652055778598	0.13698630136986312	0.76	0.09999999999999998
45798946	0.73	0.73	0.73	0.73	0.69	TIT.MI	0.69	0.69	0.68	0.68	0.83	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92		0.68						-1.0			1.04	-0.0	-0.0	0.09999999999999998	-0.0	-0.0	0.13698630136986312	0.76	0.09999999999999998
42451572	0.73	0.72	0.73	0.72	0.69	TIT.MI	0.69	0.69	0.68	0.68	0.83	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	0.010000000000000009	0.010000000000000009	0.10999999999999999	0.013698630136986356	0.013793322132335873	0.15277777777777812	0.76	0.10999999999999999
66072337	0.73	0.71	0.73	0.73	0.69	TIT.MI	0.69	0.69	0.68	0.69	0.83	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.71		0.71						-1.0			0.92	0.69							-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.09999999999999998	-0.01388888888888884	-0.01379332213233577	0.13698630136986334	0.76	0.09999999999999998
54839157	0.73	0.72	0.73	0.73	0.69	TIT.MI	0.69	0.69	0.68	0.69	0.82	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.09999999999999998	-0.0	-0.0	0.13698630136986334	0.76	0.09999999999999998
59740478	0.73	0.72	0.72	0.73	0.7	TIT.MI	0.67	0.68	0.67	0.68	0.82	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92								-1.0			1.04	-0.0	-0.0	0.09999999999999998	-0.0	-0.0	0.13698630136986334	0.76	0.09999999999999998
58871069	0.74	0.73	0.73	0.74	0.7	TIT.MI	0.67	0.67	0.66	0.67	0.82	0.61	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			0.92		0.66						-1.0			1.04	-0.010000000000000009	-0.010000000000000009	0.08999999999999997	-0.013698630136986356	-0.013605652055778678	0.12162162162162193	0.76	0.08999999999999997
