date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2016-06-16 07:00:00	92065	53.2	51.55	52.6	52.2	47.21	DIA.MI	66.7	67.46	65.36	66.19	68.11	49.31	1.0	1.0	1.0	0	1.0			1.0				51.55																							
2016-06-17 07:00:00	163531	53.7	51.95	52.75	52.55	47.53	DIA.MI	64.63	65.79	63.65	64.38	68.11	49.31	1.0	1.0	1.0	0	1.0			1.0																											
2016-06-20 07:00:00	60433	54.3	52.7	53.7	53.65	48.53	DIA.MI	64.16	64.88	62.97	64.1	68.11	49.31	1.0	1.0	1.0	0	1.0			1.0																62.97											
2016-06-21 07:00:00	31799	54.4	53.15	53.3	53.85	48.71	DIA.MI	63.4	64.71	63.22	64.05	68.11	49.31	1.0	1.0	1.0	0	1.0			1.0																											
2016-06-22 07:00:00	64222	55.3	53.75	53.95	55.05	49.79	DIA.MI	64.57	66.19	64.33	65.89	68.11	49.31	1.0	1.0	1.0	0	1.0			1.0															66.19												
2016-06-23 07:00:00	127608	55.65	54.4	54.75	55.25	49.97	DIA.MI	63.19	64.22	62.78	63.76	68.11	49.31	1.0	1.0	1.0	0	1.0			1.0			55.65													62.78		62.78									
2016-06-24 07:00:00	161426	54.1	51.5	51.95	51.7	46.76	DIA.MI	68.5	71.34	67.91	68.17	71.34	49.31	1.0	1.0	1.0	0	1.0			1.0																											
2016-06-27 07:00:00	216125	53.9	49.85	53.9	50.4	45.59	DIA.MI	73.99	73.99	68.43	69.19	73.99	49.31	1.0	1.0	1.0	-1	1.0			1.0				49.85		49.85									73.99												
2016-06-28 07:00:00	159639	52.85	50.85	51.2	51.55	46.63	DIA.MI	68.04	70.23	67.58	68.51	73.99	49.31	1.0	1.0	1.0	-1	1.0			1.0																67.58											
2016-06-29 07:00:00	154132	55.25	52.4	53.65	54.75	49.52	DIA.MI	69.75	71.84	68.13	71.18	73.99	49.31	1.0	1.0	1.0	-1	1.0			1.0															71.84												
2016-06-30 07:00:00	131299	55.5	53.65	54.75	55.0	49.75	DIA.MI	70.08	71.04	68.67	70.4	73.99	49.31	1.0	1.0	1.0	-1	1.0			1.0																68.67											
2016-07-01 07:00:00	140774	56.8	54.85	55.0	55.7	50.38	DIA.MI	69.98	72.27	69.79	70.87	73.99	49.31	1.0	1.0	1.0	1	1.0			1.0																											
2016-07-04 07:00:00	76647	56.9	56.15	56.5	56.45	51.06	DIA.MI	73.16	73.68	72.71	73.1	73.99	49.31	1.0	1.0	1.0	1	1.0			1.0			56.9		56.9										73.68												
