volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
40049	0.31	0.31	0.31	0.31	0.31	ZEST.MI	0.23	0.23	0.23	0.23	0.28	0.21	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.03999999999999987	0.03125	0.0317486983145803	0.09573368976094065	0.34	0.03999999999999987
49007	0.31	0.29	0.31	0.29	0.29	ZEST.MI	0.23	0.23	0.22	0.22	0.28	0.21	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.020000000000000018	0.020000000000000018	0.05999999999999989	0.06451612903225812	0.06669137449867228	0.171301530434109	0.34	0.05999999999999989
90466	0.31	0.28	0.29	0.29	0.29	ZEST.MI	0.22	0.23	0.21	0.21	0.28	0.21	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.05999999999999989	-0.0	-0.0	0.171301530434109	0.34	0.05999999999999989
67584	0.29	0.27	0.28	0.29	0.29	ZEST.MI	0.2	0.21	0.2	0.21	0.28	0.2	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.05999999999999989	-0.0	-0.0	0.171301530434109	0.34	0.05999999999999989
51517	0.28	0.27	0.28	0.28	0.28	ZEST.MI	0.21	0.21	0.2	0.21	0.28	0.2	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.009999999999999953	0.009999999999999953	0.06999999999999984	0.0344827586206895	0.03509131981126994	0.21313372794961283	0.34	0.06999999999999984
17700	0.28	0.27	0.27	0.28	0.28	ZEST.MI	0.2	0.21	0.2	0.21	0.28	0.2	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961283	0.34	0.06999999999999984
8100	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.2	0.21	0.2	0.21	0.28	0.2	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625614	0.34	0.07999999999999985
62483	0.27	0.25	0.27	0.26	0.26	ZEST.MI	0.2	0.2	0.19	0.19	0.28	0.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25							0.0			0.44		0.19					0.0			0.65	0.010000000000000009	0.010000000000000009	0.08999999999999986	0.03703703703703709	0.037740327982847086	0.30645170702266	0.34	0.08999999999999986
94100	0.28	0.26	0.26	0.26	0.26	ZEST.MI	0.19	0.21	0.19	0.2	0.28	0.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.28								0.0			0.44	0.21						0.0			0.65	-0.0	-0.0	0.08999999999999986	-0.0	-0.0	0.30645170702266	0.34	0.08999999999999986
89920	0.27	0.24	0.27	0.25	0.25	ZEST.MI	0.2	0.2	0.18	0.18	0.28	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.09999999999999987	0.03846153846153855	0.039220713153281385	0.3587097753035664	0.34	0.09999999999999987
107509	0.26	0.25	0.25	0.26	0.26	ZEST.MI	0.18	0.19	0.18	0.19	0.28	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.08999999999999986	-0.040000000000000036	-0.03922071315328133	0.30645170702266	0.34	0.08999999999999986
163855	0.25	0.23	0.25	0.24	0.24	ZEST.MI	0.19	0.19	0.17	0.18	0.28	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.020000000000000018	0.020000000000000018	0.10999999999999988	0.07692307692307698	0.0800427076735365	0.41532268260788174	0.34	0.10999999999999988
70972	0.25	0.23	0.24	0.24	0.24	ZEST.MI	0.17	0.18	0.17	0.18	0.28	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.23		0.23					0.0			0.44							0.0			0.65	-0.0	-0.0	0.10999999999999988	-0.0	-0.0	0.41532268260788174	0.34	0.10999999999999988
29800	0.24	0.23	0.24	0.24	0.24	ZEST.MI	0.18	0.18	0.17	0.18	0.28	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.10999999999999988	-0.0	-0.0	0.41532268260788174	0.34	0.10999999999999988
11000	0.25	0.25	0.25	0.25	0.25	ZEST.MI	0.18	0.18	0.18	0.18	0.28	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.18					0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.09999999999999987	-0.04166666666666674	-0.0408219945202552	0.3587097753035664	0.33	0.09999999999999987
1050	0.25	0.24	0.24	0.25	0.25	ZEST.MI	0.18	0.18	0.18	0.18	0.28	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.09999999999999987	-0.0	-0.0	0.3587097753035664	0.33	0.09999999999999987
3216	0.25	0.24	0.24	0.25	0.25	ZEST.MI	0.18	0.18	0.18	0.18	0.28	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.25								0.0			0.44							0.0			0.65	-0.0	-0.0	0.09999999999999987	-0.0	-0.0	0.3587097753035664	0.32	0.09999999999999987
64111	0.25	0.24	0.24	0.25	0.25	ZEST.MI	0.18	0.19	0.18	0.18	0.27	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.09999999999999987	-0.0	-0.0	0.3587097753035664	0.32	0.09999999999999987
28880	0.25	0.24	0.24	0.25	0.25	ZEST.MI	0.18	0.19	0.18	0.19	0.27	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.09999999999999987	-0.0	-0.0	0.3587097753035664	0.32	0.09999999999999987
68399	0.26	0.24	0.26	0.24	0.24	ZEST.MI	0.19	0.2	0.18	0.18	0.27	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.2						0.0			0.65	0.010000000000000009	0.010000000000000009	0.10999999999999988	0.040000000000000036	0.040821994520255166	0.41532268260788174	0.31	0.10999999999999988
13560	0.25	0.24	0.25	0.25	0.25	ZEST.MI	0.18	0.19	0.18	0.19	0.26	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.24							0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.09999999999999987	-0.04166666666666674	-0.0408219945202552	0.3587097753035664	0.31	0.09999999999999987
10593	0.24	0.24	0.24	0.24	0.24	ZEST.MI	0.18	0.18	0.18	0.18	0.26	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.18					0.0			0.65	0.010000000000000009	0.010000000000000009	0.10999999999999988	0.040000000000000036	0.040821994520255166	0.41532268260788174	0.31	0.10999999999999988
88279	0.27	0.24	0.24	0.26	0.26	ZEST.MI	0.18	0.2	0.18	0.2	0.26	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.020000000000000018	-0.020000000000000018	0.08999999999999986	-0.08333333333333348	-0.08004270767353656	0.3064517070226598	0.29	0.08999999999999986
34957	0.29	0.26	0.26	0.29	0.29	ZEST.MI	0.2	0.22	0.2	0.22	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.02999999999999997	-0.02999999999999997	0.05999999999999989	-0.1153846153846152	-0.10919929196499181	0.171301530434109	0.29	0.05999999999999989
15224	0.29	0.28	0.29	0.28	0.28	ZEST.MI	0.22	0.22	0.21	0.21	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.29								0.0			0.44	0.22		0.22				0.0			0.65	0.009999999999999953	0.009999999999999953	0.06999999999999984	0.0344827586206895	0.03509131981126994	0.2131337279496126	0.29	0.06999999999999984
61000	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.21	0.21	0.21	0.21	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.2131337279496126	0.29	0.06999999999999984
0	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.21	0.21	0.21	0.21	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.2131337279496126	0.29	0.06999999999999984
18073	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.2	0.2	0.2	0.2	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.27							0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625614	0.29	0.07999999999999985
18659	0.28	0.27	0.27	0.28	0.28	ZEST.MI	0.2	0.2	0.2	0.2	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.2					0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961283	0.29	0.06999999999999984
53543	0.29	0.28	0.28	0.28	0.28	ZEST.MI	0.2	0.21	0.2	0.2	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961283	0.29	0.06999999999999984
9298	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.2	0.21	0.2	0.21	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.21						0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961283	0.29	0.06999999999999984
71500	0.3	0.28	0.28	0.28	0.28	ZEST.MI	0.21	0.22	0.21	0.21	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.3		0.3						0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961283	0.3	0.06999999999999984
58266	0.3	0.27	0.28	0.27	0.27	ZEST.MI	0.2	0.21	0.19	0.2	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625614	0.3	0.07999999999999985
79200	0.29	0.27	0.29	0.29	0.29	ZEST.MI	0.21	0.21	0.19	0.21	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.019999999999999962	-0.019999999999999962	0.05999999999999989	-0.07407407407407396	-0.07145896398214485	0.171301530434109	0.3	0.05999999999999989
127573	0.29	0.26	0.28	0.27	0.27	ZEST.MI	0.2	0.21	0.19	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.019999999999999962	0.019999999999999962	0.07999999999999985	0.06896551724137923	0.07145896398214487	0.2580646067625614	0.3	0.07999999999999985
37900	0.28	0.27	0.27	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.19					0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961283	0.3	0.06999999999999984
29000	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.19	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.27							0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625614	0.3	0.07999999999999985
2501	0.28	0.27	0.27	0.28	0.28	ZEST.MI	0.19	0.2	0.19	0.2	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.2						0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961283	0.3	0.06999999999999984
26641	0.28	0.27	0.28	0.28	0.28	ZEST.MI	0.19	0.2	0.19	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.28								0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961283	0.3	0.06999999999999984
28500	0.27	0.26	0.27	0.26	0.26	ZEST.MI	0.19	0.19	0.18	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.020000000000000018	0.020000000000000018	0.08999999999999986	0.07142857142857151	0.07410797215372196	0.30645170702266	0.3	0.08999999999999986
1000	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.19	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.07999999999999985	-0.03846153846153855	-0.03774032798284711	0.2580646067625616	0.3	0.07999999999999985
31999	0.27	0.26	0.26	0.27	0.27	ZEST.MI	0.18	0.19	0.18	0.19	0.26	0.17	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.3	0.07999999999999985
90335	0.28	0.26	0.27	0.27	0.27	ZEST.MI	0.19	0.2	0.18	0.19	0.26	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.3	0.07999999999999985
37844	0.27	0.26	0.27	0.26	0.26	ZEST.MI	0.19	0.19	0.18	0.18	0.26	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.26		0.26					0.0			0.44		0.18					0.0			0.65	0.010000000000000009	0.010000000000000009	0.08999999999999986	0.03703703703703709	0.037740327982847086	0.30645170702266	0.3	0.08999999999999986
35783	0.27	0.26	0.26	0.27	0.27	ZEST.MI	0.18	0.19	0.18	0.19	0.26	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.07999999999999985	-0.03846153846153855	-0.03774032798284711	0.2580646067625616	0.3	0.07999999999999985
27060	0.27	0.26	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.18	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.3	0.07999999999999985
164471	0.28	0.25	0.26	0.28	0.28	ZEST.MI	0.18	0.2	0.18	0.2	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961283	0.3	0.06999999999999984
104208	0.29	0.27	0.28	0.27	0.27	ZEST.MI	0.19	0.21	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.21						0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625616	0.3	0.07999999999999985
75943	0.29	0.27	0.27	0.28	0.28	ZEST.MI	0.19	0.2	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961305	0.3	0.06999999999999984
44940	0.29	0.27	0.29	0.28	0.28	ZEST.MI	0.2	0.2	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.29								0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961305	0.3	0.06999999999999984
72589	0.29	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.2	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625616	0.3	0.07999999999999985
39001	0.28	0.27	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961305	0.3	0.06999999999999984
12496	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625616	0.29	0.07999999999999985
0	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.18	0.18	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.18					0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
1454	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.18	0.19	0.18	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.19						0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
0	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
11000	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.27							0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
624	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.18					0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
89836	0.27	0.26	0.27	0.27	0.27	ZEST.MI	0.18	0.18	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
54285	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.18	0.19	0.18	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.19						0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
84326	0.28	0.27	0.27	0.27	0.27	ZEST.MI	0.18	0.19	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.18					0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625616	0.29	0.07999999999999985
222975	0.28	0.26	0.27	0.28	0.28	ZEST.MI	0.19	0.19	0.18	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961305	0.29	0.06999999999999984
21177	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961305	0.29	0.06999999999999984
8000	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961305	0.29	0.06999999999999984
35000	0.29	0.28	0.28	0.28	0.28	ZEST.MI	0.19	0.2	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961305	0.29	0.06999999999999984
27000	0.29	0.28	0.28	0.29	0.29	ZEST.MI	0.19	0.2	0.19	0.2	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.29		0.29						0.0			0.44	0.2						0.0			0.65	-0.009999999999999953	-0.009999999999999953	0.05999999999999989	-0.03571428571428559	-0.03509131981126998	0.17130153043410945	0.29	0.05999999999999989
179330	0.29	0.26	0.29	0.28	0.28	ZEST.MI	0.2	0.2	0.18	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	0.009999999999999953	0.009999999999999953	0.06999999999999984	0.0344827586206895	0.03509131981126994	0.21313372794961305	0.29	0.06999999999999984
60420	0.29	0.27	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961305	0.29	0.06999999999999984
3050	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.06999999999999984	-0.0	-0.0	0.21313372794961305	0.29	0.06999999999999984
57000	0.28	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.27							0.0			0.44							0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625616	0.29	0.07999999999999985
3000	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.28								0.0			0.44							0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961305	0.29	0.06999999999999984
1	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.18	0.18	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.27							0.0			0.44		0.18					0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625618	0.29	0.07999999999999985
24400	0.28	0.28	0.28	0.28	0.28	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.28								0.0			0.44	0.19						0.0			0.65	-0.010000000000000009	-0.010000000000000009	0.06999999999999984	-0.03703703703703698	-0.03636764417087479	0.21313372794961327	0.29	0.06999999999999984
61068	0.28	0.27	0.27	0.27	0.27	ZEST.MI	0.19	0.19	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44		0.18					0.0			0.65	0.010000000000000009	0.010000000000000009	0.07999999999999985	0.0357142857142857	0.03636764417087483	0.2580646067625618	0.29	0.07999999999999985
9289	0.28	0.27	0.28	0.27	0.27	ZEST.MI	0.19	0.19	0.19	0.19	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44	0.19						0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625618	0.29	0.07999999999999985
0	0.27	0.27	0.27	0.27	0.27	ZEST.MI	0.18	0.18	0.18	0.18	0.25	0.17	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			0.44							0.0			0.65	-0.0	-0.0	0.07999999999999985	-0.0	-0.0	0.2580646067625618	0.29	0.07999999999999985
