volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
132000	0.29	0.26	0.27	0.29	0.29	SEIF.MI	0.2	0.22	0.2	0.22	0.28	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.019999999999999962	-0.019999999999999962	0.3000000000000001	-0.07407407407407396	-0.07145896398214485	1.148896087349791	0.29	0.3000000000000001
222000	0.31	0.29	0.29	0.3	0.3	SEIF.MI	0.22	0.24	0.22	0.23	0.28	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.31		0.31						-1.0			0.78	0.24		0.24					-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.2900000000000001	-0.034482758620689724	-0.033901551675681416	1.0772662177714643	0.31	0.2900000000000001
86000	0.29	0.27	0.29	0.28	0.28	SEIF.MI	0.22	0.22	0.21	0.21	0.28	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.019999999999999962	0.019999999999999962	0.31000000000000005	0.06666666666666654	0.06899287148695131	1.2256423761837114	0.31	0.31000000000000005
86000	0.28	0.26	0.28	0.26	0.26	SEIF.MI	0.21	0.21	0.19	0.2	0.28	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.020000000000000018	0.020000000000000018	0.33000000000000007	0.07142857142857151	0.07410797215372196	1.396845635890151	0.31	0.33000000000000007
8000	0.25	0.25	0.25	0.25	0.25	SEIF.MI	0.19	0.19	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25							-1.0			0.78		0.19						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.3400000000000001	0.03846153846153855	0.039220713153281385	1.4927194613257573	0.31	0.3400000000000001
74000	0.27	0.26	0.26	0.26	0.26	SEIF.MI	0.2	0.21	0.2	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.33000000000000007	-0.040000000000000036	-0.03922071315328133	1.396845635890151	0.31	0.33000000000000007
26000	0.28	0.27	0.27	0.27	0.27	SEIF.MI	0.2	0.21	0.2	0.21	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.32000000000000006	-0.03846153846153855	-0.03774032798284711	1.308073575301627	0.31	0.32000000000000006
56000	0.28	0.25	0.28	0.28	0.28	SEIF.MI	0.22	0.22	0.19	0.22	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.28								-1.0			0.78	0.22							-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.31000000000000005	-0.03703703703703698	-0.03636764417087479	1.2256423761837119	0.31	0.31000000000000005
20000	0.28	0.27	0.27	0.27	0.27	SEIF.MI	0.21	0.22	0.21	0.21	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.32000000000000006	0.0357142857142857	0.03636764417087483	1.308073575301627	0.31	0.32000000000000006
10000	0.26	0.26	0.26	0.26	0.26	SEIF.MI	0.2	0.2	0.2	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.26							-1.0			0.78		0.2						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.33000000000000007	0.03703703703703709	0.037740327982847086	1.396845635890151	0.31	0.33000000000000007
6000	0.27	0.26	0.26	0.27	0.27	SEIF.MI	0.2	0.21	0.2	0.21	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.27								-1.0			0.78	0.21							-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.32000000000000006	-0.03846153846153855	-0.03774032798284711	1.308073575301627	0.31	0.32000000000000006
12000	0.26	0.26	0.26	0.26	0.26	SEIF.MI	0.2	0.2	0.2	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.33000000000000007	0.03703703703703709	0.037740327982847086	1.396845635890151	0.31	0.33000000000000007
6000	0.27	0.26	0.27	0.26	0.26	SEIF.MI	0.21	0.21	0.2	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.33000000000000007	-0.0	-0.0	1.396845635890151	0.31	0.33000000000000007
80000	0.27	0.24	0.27	0.25	0.25	SEIF.MI	0.21	0.21	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.24		0.24					-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.3400000000000001	0.03846153846153855	0.039220713153281385	1.4927194613257573	0.31	0.3400000000000001
0	0.25	0.25	0.25	0.25	0.25	SEIF.MI	0.19	0.19	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78		0.19						-1.0			0.65	-0.0	-0.0	0.3400000000000001	-0.0	-0.0	1.4927194613257573	0.31	0.3400000000000001
22000	0.27	0.25	0.25	0.26	0.26	SEIF.MI	0.2	0.2	0.19	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.27								-1.0			0.78	0.2			0.19				-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.33000000000000007	-0.040000000000000036	-0.03922071315328133	1.396845635890151	0.31	0.33000000000000007
8000	0.25	0.25	0.25	0.25	0.25	SEIF.MI	0.19	0.19	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.3400000000000001	0.03846153846153855	0.039220713153281385	1.4927194613257573	0.31	0.3400000000000001
2000	0.24	0.24	0.24	0.24	0.24	SEIF.MI	0.19	0.19	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.24							-1.0			0.78		0.19						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.3500000000000001	0.040000000000000036	0.040821994520255166	1.5965827722143304	0.31	0.3500000000000001
2000	0.25	0.25	0.25	0.25	0.25	SEIF.MI	0.19	0.19	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.3400000000000001	-0.04166666666666674	-0.0408219945202552	1.4927194613257573	0.31	0.3400000000000001
2000	0.25	0.25	0.25	0.25	0.25	SEIF.MI	0.19	0.19	0.19	0.19	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.3400000000000001	-0.0	-0.0	1.4927194613257573	0.31	0.3400000000000001
52000	0.26	0.25	0.25	0.26	0.26	SEIF.MI	0.19	0.2	0.19	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.33000000000000007	-0.040000000000000036	-0.03922071315328133	1.396845635890151	0.31	0.33000000000000007
52000	0.27	0.25	0.26	0.27	0.27	SEIF.MI	0.2	0.21	0.2	0.21	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78	0.21							-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.32000000000000006	-0.03846153846153855	-0.03774032798284711	1.3080735753016266	0.29	0.32000000000000006
6000	0.26	0.26	0.26	0.26	0.26	SEIF.MI	0.2	0.2	0.2	0.2	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78		0.2						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.33000000000000007	0.03703703703703709	0.037740327982847086	1.396845635890151	0.28	0.33000000000000007
144000	0.29	0.27	0.27	0.28	0.28	SEIF.MI	0.21	0.22	0.21	0.22	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.020000000000000018	-0.020000000000000018	0.31000000000000005	-0.0769230769230771	-0.07410797215372204	1.2256423761837114	0.29	0.31000000000000005
30000	0.29	0.28	0.28	0.28	0.28	SEIF.MI	0.22	0.23	0.21	0.21	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.31000000000000005	-0.0	-0.0	1.2256423761837114	0.29	0.31000000000000005
62000	0.28	0.27	0.28	0.28	0.28	SEIF.MI	0.21	0.22	0.21	0.22	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.31000000000000005	-0.0	-0.0	1.2256423761837114	0.29	0.31000000000000005
128000	0.29	0.28	0.29	0.29	0.29	SEIF.MI	0.23	0.23	0.22	0.23	0.27	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.009999999999999953	-0.009999999999999953	0.3000000000000001	-0.03571428571428559	-0.03509131981126998	1.1488960873497902	0.29	0.3000000000000001
44000	0.29	0.28	0.29	0.29	0.29	SEIF.MI	0.23	0.23	0.22	0.23	0.26	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.3000000000000001	-0.0	-0.0	1.1488960873497902	0.29	0.3000000000000001
58000	0.32	0.29	0.3	0.29	0.29	SEIF.MI	0.24	0.26	0.23	0.23	0.26	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.3000000000000001	-0.0	-0.0	1.1488960873497902	0.32	0.3000000000000001
96000	0.32	0.3	0.3	0.32	0.32	SEIF.MI	0.24	0.25	0.24	0.25	0.26	0.14	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.030000000000000027	-0.030000000000000027	0.2700000000000001	-0.10344827586206917	-0.0984400728132527	0.9474370791607472	0.32	0.2700000000000001
16000	0.33	0.31	0.32	0.32	0.32	SEIF.MI	0.26	0.26	0.25	0.25	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.33		0.33						-1.0			0.78	0.26							-1.0			0.65	-0.0	-0.0	0.2700000000000001	-0.0	-0.0	0.9474370791607472	0.24	0.2700000000000001
16000	0.32	0.31	0.32	0.31	0.31	SEIF.MI	0.25	0.25	0.24	0.25	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.26000000000000006	-0.03125	-0.0317486983145803	0.8865796704369739	0.24	0.26000000000000006
34000	0.32	0.31	0.31	0.31	0.31	SEIF.MI	0.25	0.26	0.25	0.25	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.26000000000000006	0.0	0.0	0.8865796704369739	0.24	0.26000000000000006
84000	0.31	0.29	0.31	0.3	0.3	SEIF.MI	0.24	0.25	0.23	0.24	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.29							-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.25000000000000006	-0.032258064516129115	-0.032789822822990956	0.8257222617132005	0.24	0.25000000000000006
8000	0.3	0.29	0.29	0.3	0.3	SEIF.MI	0.23	0.24	0.23	0.24	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.25000000000000006	0.0	0.0	0.8257222617132005	0.24	0.25000000000000006
4000	0.31	0.31	0.31	0.31	0.31	SEIF.MI	0.24	0.24	0.24	0.24	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.26000000000000006	0.03333333333333344	0.03278982282299097	0.8865796704369739	0.24	0.26000000000000006
6000	0.32	0.31	0.32	0.31	0.31	SEIF.MI	0.25	0.25	0.24	0.24	0.26	0.14	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.32								-1.0			0.78								-1.0			0.65	0.0	0.0	0.26000000000000006	0.0	0.0	0.8865796704369739	0.24	0.26000000000000006
0	0.31	0.31	0.31	0.31	0.31	SEIF.MI	0.24	0.24	0.24	0.24	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.26000000000000006	0.0	0.0	0.8865796704369739	0.25	0.26000000000000006
26000	0.31	0.31	0.31	0.31	0.31	SEIF.MI	0.24	0.24	0.24	0.24	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.26000000000000006	0.0	0.0	0.8865796704369739	0.25	0.26000000000000006
4000	0.3	0.3	0.3	0.3	0.3	SEIF.MI	0.23	0.23	0.23	0.23	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.25000000000000006	-0.032258064516129115	-0.032789822822990956	0.8257222617132005	0.25	0.25000000000000006
0	0.3	0.3	0.3	0.3	0.3	SEIF.MI	0.23	0.23	0.23	0.23	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.25000000000000006	0.0	0.0	0.8257222617132005	0.25	0.25000000000000006
0	0.3	0.3	0.3	0.3	0.3	SEIF.MI	0.23	0.23	0.23	0.23	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.25000000000000006	0.0	0.0	0.8257222617132005	0.26	0.25000000000000006
6000	0.3	0.29	0.29	0.3	0.3	SEIF.MI	0.22	0.22	0.22	0.22	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.25000000000000006	0.0	0.0	0.8257222617132005	0.27	0.25000000000000006
6000	0.29	0.29	0.29	0.29	0.29	SEIF.MI	0.22	0.22	0.22	0.22	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.24000000000000005	-0.033333333333333326	-0.03390155167568134	0.7648648529894271	0.27	0.24000000000000005
6000	0.29	0.29	0.29	0.29	0.29	SEIF.MI	0.22	0.22	0.22	0.22	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78		0.22						-1.0			0.65	0.0	0.0	0.24000000000000005	0.0	0.0	0.7648648529894271	0.27	0.24000000000000005
10000	0.29	0.28	0.28	0.29	0.29	SEIF.MI	0.21	0.22	0.21	0.22	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.28		0.28					-1.0			0.78								-1.0			0.65	0.0	0.0	0.24000000000000005	0.0	0.0	0.7648648529894271	0.28	0.24000000000000005
0	0.29	0.29	0.29	0.29	0.29	SEIF.MI	0.22	0.22	0.22	0.22	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.24000000000000005	0.0	0.0	0.7648648529894271	0.28	0.24000000000000005
12000	0.3	0.29	0.29	0.3	0.3	SEIF.MI	0.22	0.23	0.22	0.23	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.25000000000000006	0.034482758620689724	0.033901551675681416	0.8257222617132005	0.28	0.25000000000000006
26000	0.32	0.3	0.3	0.32	0.32	SEIF.MI	0.23	0.24	0.23	0.24	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.32								-1.0			0.78	0.24							-1.0			0.65	0.020000000000000018	0.020000000000000018	0.2700000000000001	0.06666666666666665	0.06453852113757116	0.9474370791607474	0.28	0.2700000000000001
64000	0.32	0.3	0.32	0.3	0.3	SEIF.MI	0.24	0.25	0.23	0.23	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.020000000000000018	-0.020000000000000018	0.25000000000000006	-0.0625	-0.06453852113757118	0.8257222617132005	0.28	0.25000000000000006
0	0.3	0.3	0.3	0.3	0.3	SEIF.MI	0.23	0.23	0.23	0.23	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.3							-1.0			0.78		0.23						-1.0			0.65	0.0	0.0	0.25000000000000006	0.0	0.0	0.8257222617132005	0.28	0.25000000000000006
22000	0.31	0.3	0.3	0.31	0.31	SEIF.MI	0.23	0.24	0.23	0.24	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78	0.24							-1.0			0.65	0.010000000000000009	0.010000000000000009	0.26000000000000006	0.03333333333333344	0.03278982282299097	0.8865796704369742	0.28	0.26000000000000006
50000	0.31	0.31	0.31	0.31	0.31	SEIF.MI	0.24	0.24	0.23	0.23	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78		0.23						-1.0			0.65	0.0	0.0	0.26000000000000006	0.0	0.0	0.8865796704369742	0.28	0.26000000000000006
6000	0.32	0.31	0.32	0.31	0.31	SEIF.MI	0.24	0.24	0.23	0.23	0.26	0.14	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.26000000000000006	0.0	0.0	0.8865796704369742	0.28	0.26000000000000006
98000	0.35	0.32	0.32	0.33	0.33	SEIF.MI	0.24	0.26	0.24	0.25	0.26	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.020000000000000018	0.020000000000000018	0.2800000000000001	0.06451612903225823	0.06252035698133414	1.008294487884521	0.28	0.2800000000000001
322000	0.39	0.33	0.33	0.39	0.39	SEIF.MI	0.25	0.29	0.25	0.29	0.29	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.06	0.06	0.3400000000000001	0.18181818181818188	0.16705408466316624	1.3734389402271616	0.28	0.3400000000000001
152000	0.44	0.4	0.4	0.44	0.44	SEIF.MI	0.3	0.33	0.3	0.33	0.33	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.04999999999999999	0.04999999999999999	0.39000000000000007	0.1282051282051282	0.12062798778861472	1.6777259838460283	0.28	0.39000000000000007
484000	0.53	0.44	0.53	0.44	0.44	SEIF.MI	0.4	0.4	0.33	0.33	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.53		0.53		0.53				-1.0		0.53	0.78	0.4		0.4		0.4			-1.0			0.65	0.0	0.0	0.39000000000000007	0.0	0.0	1.6777259838460283	0.28	0.39000000000000007
216000	0.44	0.4	0.44	0.4	0.4	SEIF.MI	0.34	0.34	0.3	0.3	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78		0.3						-1.0			0.65	-0.03999999999999998	-0.03999999999999998	0.3500000000000001	-0.09090909090909083	-0.09531017980432477	1.434296348950935	0.28	0.3500000000000001
108000	0.43	0.39	0.41	0.39	0.39	SEIF.MI	0.31	0.32	0.3	0.3	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.39							-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.3400000000000001	-0.025000000000000022	-0.025317807984289897	1.3734389402271616	0.28	0.3400000000000001
56000	0.43	0.39	0.39	0.42	0.42	SEIF.MI	0.3	0.33	0.3	0.32	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78	0.33							-1.0			0.65	0.02999999999999997	0.02999999999999997	0.37000000000000005	0.07692307692307687	0.07410797215372183	1.556011166398482	0.28	0.37000000000000005
24000	0.42	0.41	0.41	0.41	0.41	SEIF.MI	0.31	0.31	0.31	0.31	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78		0.31						-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.36000000000000004	-0.023809523809523836	-0.02409755157906053	1.495153757674708	0.28	0.36000000000000004
580000	0.47	0.41	0.41	0.47	0.47	SEIF.MI	0.3	0.35	0.3	0.35	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.47								-1.0			0.78	0.35							-1.0			0.65	0.06	0.06	0.42000000000000004	0.14634146341463405	0.1365755350057507	1.8602982100173486	0.28	0.42000000000000004
796000	0.48	0.43	0.45	0.44	0.44	SEIF.MI	0.33	0.35	0.31	0.32	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.02999999999999997	-0.02999999999999997	0.39000000000000007	-0.06382978723404253	-0.0659579677917974	1.6777259838460283	0.28	0.39000000000000007
66000	0.45	0.44	0.44	0.44	0.44	SEIF.MI	0.32	0.33	0.32	0.32	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78		0.32						-1.0			0.65	0.0	0.0	0.39000000000000007	0.0	0.0	1.6777259838460283	0.28	0.39000000000000007
2000	0.44	0.44	0.44	0.44	0.44	SEIF.MI	0.33	0.33	0.33	0.33	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.44							-1.0			0.78	0.33							-1.0			0.65	0.0	0.0	0.39000000000000007	0.0	0.0	1.6777259838460283	0.29	0.39000000000000007
44000	0.44	0.43	0.43	0.44	0.44	SEIF.MI	0.32	0.32	0.32	0.32	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78		0.32						-1.0			0.65	0.0	0.0	0.39000000000000007	0.0	0.0	1.6777259838460283	0.29	0.39000000000000007
18000	0.45	0.43	0.43	0.44	0.44	SEIF.MI	0.32	0.33	0.32	0.32	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.39000000000000007	0.0	0.0	1.6777259838460283	0.3	0.39000000000000007
126000	0.48	0.44	0.44	0.48	0.48	SEIF.MI	0.32	0.35	0.32	0.35	0.4	0.14	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			0.78								-1.0			0.65	0.03999999999999998	0.03999999999999998	0.43000000000000005	0.09090909090909083	0.0870113769896297	1.9211556187411216	0.3	0.43000000000000005
356000	0.5	0.48	0.48	0.48	0.48	SEIF.MI	0.35	0.37	0.35	0.35	0.4	0.14	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.78	0.37		0.37					-1.0			0.65	0.0	0.0	0.43000000000000005	0.0	0.0	1.9211556187411216	0.3	0.43000000000000005
440000	0.52	0.48	0.5	0.49	0.49	SEIF.MI	0.36	0.38	0.35	0.36	0.4	0.14	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.52								-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.44000000000000006	0.02083333333333326	0.02061928720273561	1.9820130274648946	0.3	0.44000000000000006
132000	0.5	0.48	0.5	0.48	0.48	SEIF.MI	0.36	0.36	0.35	0.35	0.4	0.14	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.43000000000000005	-0.020408163265306145	-0.020619287202735703	1.9211556187411212	0.31	0.43000000000000005
168000	0.48	0.46	0.48	0.47	0.47	SEIF.MI	0.35	0.35	0.34	0.34	0.4	0.14	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.42000000000000004	-0.02083333333333337	-0.02105340919783238	1.8602982100173477	0.31	0.42000000000000004
84000	0.46	0.44	0.46	0.45	0.45	SEIF.MI	0.33	0.33	0.31	0.32	0.4	0.14	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.78								-1.0			0.65	-0.019999999999999962	-0.019999999999999962	0.4000000000000001	-0.04255319148936165	-0.04348511193973878	1.7385833925698013	0.32	0.4000000000000001
56000	0.45	0.44	0.45	0.44	0.44	SEIF.MI	0.32	0.32	0.31	0.31	0.4	0.15	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.39000000000000007	-0.022222222222222254	-0.02247285585205863	1.677725983846028	0.33	0.39000000000000007
96000	0.44	0.42	0.44	0.44	0.44	SEIF.MI	0.31	0.31	0.3	0.31	0.4	0.15	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.78								-1.0			0.65	0.0	0.0	0.39000000000000007	0.0	0.0	1.677725983846028	0.39	0.39000000000000007
