volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
10500	4.15	4.14	4.15	4.14	4.11	UD.MI	2.37	2.37	2.37	2.37	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.14								1.0			1.57		2.37							1.0			1.37	-0.07000000000000028	-0.07000000000000028	2.2899999999999996	-0.016627078384798155	-0.01676685985706709	1.237837837837838	4.08	2.2899999999999996
4500	4.18	4.1	4.13	4.15	4.12	UD.MI	2.38	2.41	2.36	2.39	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.010000000000000675	0.010000000000000675	2.3000000000000003	0.0024154589371983004	0.0024125464053841475	1.2432432432432439	4.08	2.3000000000000003
500	4.18	4.18	4.18	4.18	4.15	UD.MI	2.4	2.4	2.4	2.4	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.02999999999999936	0.02999999999999936	2.3299999999999996	0.0072289156626503814	0.007202912294057796	1.2594594594594595	4.08	2.3299999999999996
0	4.18	4.18	4.18	4.18	4.15	UD.MI	2.44	2.44	2.44	2.44	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.0	0.0	2.3299999999999996	0.0	0.0	1.2594594594594595	4.08	2.3299999999999996
0	4.18	4.18	4.18	4.18	4.15	UD.MI	2.44	2.44	2.44	2.44	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.0	0.0	2.3299999999999996	0.0	0.0	1.2594594594594595	4.08	2.3299999999999996
1500	4.2	4.2	4.2	4.2	4.17	UD.MI	2.44	2.44	2.44	2.44	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57	2.44								1.0			1.37	0.020000000000000462	0.020000000000000462	2.35	0.004784688995215447	0.004773278752657812	1.2702702702702706	4.08	2.35
1000	4.2	4.19	4.19	4.2	4.17	UD.MI	2.43	2.44	2.43	2.44	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	4.2									1.0			1.57									1.0			1.37	0.0	0.0	2.35	0.0	0.0	1.2702702702702706	4.08	2.35
0	4.2	4.2	4.2	4.2	4.17	UD.MI	2.44	2.44	2.44	2.44	2.72	1.7	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.0	0.0	2.35	0.0	0.0	1.2702702702702706	4.1	2.35
1500	4.14	4.08	4.08	4.14	4.11	UD.MI	2.39	2.42	2.39	2.42	2.72	1.7	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.0600000000000005	-0.0600000000000005	2.2899999999999996	-0.014285714285714457	-0.01438873745209978	1.2378378378378376	4.08	2.2899999999999996
4500	4.16	4.02	4.02	4.16	4.13	UD.MI	2.34	2.42	2.34	2.42	2.72	1.73	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.020000000000000462	0.020000000000000462	2.31	0.004830917874396157	0.004819286435948922	1.2486486486486488	4.02	2.31
6000	4.12	4.06	4.1	4.07	4.04	UD.MI	2.38	2.39	2.36	2.36	2.72	1.81	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		4.06		4.06		4.06				1.0			1.57		2.36							1.0			1.37	-0.08999999999999986	-0.08999999999999986	2.22	-0.021634615384615308	-0.021872074818668215	1.2000000000000002	4.02	2.22
8500	4.14	4.04	4.04	4.14	4.11	UD.MI	2.35	2.41	2.35	2.41	2.72	1.85	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.0699999999999994	0.0699999999999994	2.2899999999999996	0.017199017199017064	0.017052788382719262	1.2378378378378376	4.02	2.2899999999999996
500	4.2	4.2	4.2	4.2	4.17	UD.MI	2.43	2.43	2.43	2.43	2.72	1.94	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57	2.43								1.0			1.37	0.0600000000000005	0.0600000000000005	2.35	0.01449275362318847	0.01438873745209967	1.2702702702702702	4.02	2.35
0	4.2	4.2	4.2	4.2	4.17	UD.MI	2.42	2.42	2.42	2.42	2.72	1.94	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.42							1.0			1.37	0.0	0.0	2.35	0.0	0.0	1.2702702702702702	4.02	2.35
0	4.2	4.2	4.2	4.2	4.17	UD.MI	2.44	2.44	2.44	2.44	2.72	1.94	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57	2.44								1.0			1.37	0.0	0.0	2.35	0.0	0.0	1.2702702702702702	4.02	2.35
7500	4.35	4.08	4.09	4.26	4.23	UD.MI	2.35	2.5	2.35	2.45	2.72	1.94	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.35		2.35					1.0			1.37	0.05999999999999961	0.05999999999999961	2.4099999999999997	0.014285714285714235	0.014184634991956381	1.3027027027027027	4.02	2.4099999999999997
3500	4.29	4.19	4.24	4.29	4.26	UD.MI	2.46	2.49	2.43	2.49	2.72	1.94	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.03000000000000025	0.03000000000000025	2.44	0.007042253521126751	0.00701757265864654	1.3189189189189188	4.02	2.44
7000	4.34	4.29	4.29	4.34	4.31	UD.MI	2.51	2.54	2.51	2.54	2.72	1.98	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	4.34									1.0			1.57	2.54								1.0			1.37	0.04999999999999982	0.04999999999999982	2.4899999999999998	0.011655011655011593	0.011587615172387829	1.3459459459459455	4.02	2.4899999999999998
67000	4.35	4.27	4.34	4.28	4.25	UD.MI	2.53	2.54	2.49	2.5	2.72	1.98	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.49							1.0			1.37	-0.05999999999999961	-0.05999999999999961	2.43	-0.013824884792626668	-0.013921338518608007	1.3135135135135134	4.02	2.43
3000	4.28	4.28	4.28	4.28	4.25	UD.MI	2.52	2.52	2.52	2.52	2.72	1.98	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.28								1.0			1.57									1.0			1.37	0.0	0.0	2.43	0.0	0.0	1.3135135135135134	4.02	2.43
2500	4.32	4.3	4.3	4.32	4.29	UD.MI	2.51	2.52	2.51	2.52	2.72	1.98	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.040000000000000036	0.040000000000000036	2.47	0.009345794392523477	0.00930239266231363	1.3351351351351353	4.02	2.47
35000	4.39	4.32	4.32	4.36	4.33	UD.MI	2.51	2.55	2.51	2.53	2.72	2.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.040000000000000036	0.040000000000000036	2.5100000000000002	0.0092592592592593	0.009216655104924048	1.356756756756757	4.02	2.5100000000000002
2500	4.37	4.36	4.36	4.37	4.34	UD.MI	2.56	2.56	2.56	2.56	2.72	2.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.009999999999999787	0.009999999999999787	2.52	0.002293577981651307	0.0022909517465557624	1.3621621621621625	4.02	2.52
17000	4.47	4.4	4.4	4.4	4.37	UD.MI	2.56	2.6	2.56	2.56	2.72	2.07	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.03000000000000025	0.03000000000000025	2.5500000000000003	0.006864988558352492	0.006841531816716784	1.378378378378379	4.02	2.5500000000000003
4000	4.44	4.41	4.41	4.43	4.4	UD.MI	2.59	2.61	2.59	2.61	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	4.44									1.0			1.57									1.0			1.37	0.02999999999999936	0.02999999999999936	2.5799999999999996	0.006818181818181612	0.006795043132828586	1.3945945945945946	4.02	2.5799999999999996
255000	4.4	4.17	4.38	4.37	4.34	UD.MI	2.64	2.66	2.52	2.64	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.17								1.0			1.57									1.0			1.37	-0.05999999999999961	-0.05999999999999961	2.52	-0.013544018058690654	-0.013636574949545396	1.3621621621621625	4.02	2.52
6000	4.48	4.37	4.4	4.43	4.4	UD.MI	2.62	2.67	2.61	2.64	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	4.48		4.48							1.0			1.57	2.67		2.67						1.0			1.37	0.05999999999999961	0.05999999999999961	2.5799999999999996	0.013729977116704761	0.013636574949545444	1.3945945945945946	4.02	2.5799999999999996
13500	4.45	4.38	4.43	4.43	4.4	UD.MI	2.6	2.62	2.58	2.6	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.0	0.0	2.5799999999999996	0.0	0.0	1.3945945945945946	4.02	2.5799999999999996
15000	4.43	4.28	4.43	4.33	4.3	UD.MI	2.57	2.57	2.48	2.51	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.28								1.0			1.57		2.48							1.0			1.37	-0.09999999999999964	-0.09999999999999964	2.48	-0.022573363431151128	-0.022832042042645675	1.340540540540541	4.02	2.48
15000	4.4	4.34	4.4	4.4	4.37	UD.MI	2.56	2.56	2.53	2.56	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	4.4									1.0			1.57	2.56								1.0			1.37	0.07000000000000028	0.07000000000000028	2.5500000000000003	0.01616628175519641	0.016036998909817104	1.378378378378379	4.04	2.5500000000000003
34000	4.4	4.2	4.27	4.37	4.34	UD.MI	2.47	2.55	2.43	2.53	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.43							1.0			1.37	-0.03000000000000025	-0.03000000000000025	2.52	-0.006818181818181834	-0.006841531816716712	1.3621621621621625	4.04	2.52
8000	4.35	4.25	4.35	4.25	4.22	UD.MI	2.57	2.57	2.51	2.51	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.25								1.0			1.57									1.0			1.37	-0.1200000000000001	-0.1200000000000001	2.4	-0.027459954233409634	-0.027844026171173344	1.2972972972972978	4.08	2.4
6000	4.41	4.27	4.27	4.4	4.37	UD.MI	2.51	2.59	2.51	2.58	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.15000000000000036	0.15000000000000036	2.5500000000000003	0.03529411764705892	0.03468555798789011	1.378378378378379	4.08	2.5500000000000003
2000	4.47	4.39	4.39	4.47	4.44	UD.MI	2.58	2.63	2.58	2.63	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	4.47									1.0			1.57	2.63								1.0			1.37	0.0699999999999994	0.0699999999999994	2.6199999999999997	0.015909090909090873	0.01578386770126195	1.4162162162162168	4.08	2.6199999999999997
31500	4.4	4.24	4.35	4.31	4.28	UD.MI	2.57	2.6	2.5	2.54	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.16000000000000014	-0.16000000000000014	2.4599999999999995	-0.03579418344519014	-0.03645050450982103	1.3297297297297304	4.08	2.4599999999999995
1500	4.29	4.25	4.26	4.29	4.26	UD.MI	2.53	2.55	2.52	2.55	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.019999999999999574	-0.019999999999999574	2.44	-0.004640371229698292	-0.004651171175730732	1.3189189189189197	4.17	2.44
7500	4.29	4.25	4.29	4.25	4.22	UD.MI	2.5	2.5	2.48	2.48	2.72	2.11	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.040000000000000036	-0.040000000000000036	2.4	-0.009324009324009341	-0.00936775000360016	1.2972972972972978	4.17	2.4
6000	4.26	4.1	4.23	4.1	4.07	UD.MI	2.5	2.52	2.42	2.42	2.72	2.11	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.15000000000000036	-0.15000000000000036	2.2499999999999996	-0.03529411764705892	-0.03593200922606344	1.2162162162162167	4.1	2.2499999999999996
7500	4.13	4.08	4.1	4.1	4.07	UD.MI	2.39	2.4	2.37	2.39	2.72	2.11	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		4.08		4.08						1.0			1.57									1.0			1.37	0.0	0.0	2.2499999999999996	0.0	0.0	1.2162162162162167	4.08	2.2499999999999996
0	4.1	4.1	4.1	4.1	4.07	UD.MI	2.38	2.38	2.38	2.38	2.72	2.14	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.38		2.38					1.0			1.37	0.0	0.0	2.2499999999999996	0.0	0.0	1.2162162162162167	4.08	2.2499999999999996
33500	4.24	4.15	4.15	4.24	4.21	UD.MI	2.42	2.47	2.42	2.47	2.72	2.14	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.14000000000000057	0.14000000000000057	2.39	0.034146341463414887	0.03357629553360452	1.291891891891893	4.08	2.39
23500	4.3	4.26	4.27	4.26	4.23	UD.MI	2.48	2.5	2.48	2.48	2.72	2.14	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			1.57									1.0			1.37	0.019999999999999574	0.019999999999999574	2.4099999999999997	0.004716981132075304	0.004705891037412493	1.3027027027027032	4.08	2.4099999999999997
26500	4.46	4.21	4.29	4.36	4.33	UD.MI	2.5	2.6	2.45	2.54	2.72	2.14	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			1.57									1.0			1.37	0.10000000000000053	0.10000000000000053	2.5100000000000002	0.023474178403755985	0.02320289707966401	1.356756756756758	4.08	2.5100000000000002
37500	4.41	4.36	4.36	4.4	4.37	UD.MI	2.51	2.54	2.51	2.53	2.72	2.15	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			1.57									1.0			1.37	0.040000000000000036	0.040000000000000036	2.5500000000000003	0.00917431192660545	0.009132483563272472	1.3783783783783794	4.08	2.5500000000000003
13000	4.45	4.4	4.43	4.45	4.42	UD.MI	2.53	2.54	2.51	2.54	2.72	2.15	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			1.57									1.0			1.37	0.04999999999999982	0.04999999999999982	2.6	0.011363636363636243	0.011299555253933247	1.4054054054054061	4.08	2.6
19500	4.5	4.45	4.48	4.46	4.43	UD.MI	2.58	2.59	2.56	2.57	2.72	2.27	1.0	-1.0	-1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0	4.5									1.0			1.57	2.59								1.0			1.37	0.009999999999999787	0.009999999999999787	2.61	0.0022471910112358273	0.002244669853823728	1.410810810810811	4.08	2.61
6000	4.48	4.4	4.48	4.45	4.42	UD.MI	2.57	2.57	2.53	2.56	2.72	2.32	1.0	-1.0	-1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			1.57									1.0			1.37	-0.009999999999999787	-0.009999999999999787	2.6	-0.0022421524663677195	-0.002244669853823862	1.4054054054054057	4.08	2.6
85000	4.46	4.23	4.46	4.45	4.42	UD.MI	2.54	2.54	2.41	2.53	2.69	2.32	1.0	-1.0	-1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0		4.23								1.0			1.57		2.41							1.0			1.37	0.0	0.0	2.6	0.0	0.0	1.4054054054054057	4.08	2.6
23000	4.61	4.4	4.45	4.56	4.53	UD.MI	2.54	2.63	2.51	2.6	2.69	2.32	1.0	-1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.10999999999999943	0.10999999999999943	2.7099999999999995	0.024719101123595433	0.024418527348145796	1.464864864864865	4.08	2.7099999999999995
92000	4.87	4.6	4.6	4.7	4.67	UD.MI	2.62	2.77	2.62	2.67	2.77	2.32	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.14000000000000057	0.14000000000000057	2.85	0.03070175438596512	0.03023988518971839	1.5405405405405412	4.08	2.85
104000	5.24	4.78	4.78	5.12	5.08	UD.MI	2.7	2.95	2.7	2.89	2.95	2.32	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.41999999999999993	0.41999999999999993	3.27	0.08936170212765959	0.08559193033540353	1.7675675675675686	4.08	3.27
82500	5.62	5.12	5.12	5.38	5.34	UD.MI	2.87	3.15	2.87	3.02	3.15	2.32	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.62		5.62		5.62		5.62			1.0		5.62	1.57	3.15		3.15		3.15				1.0			1.37	0.2599999999999998	0.2599999999999998	3.53	0.05078125	0.04953393512227663	1.9081081081081086	4.08	3.53
33000	5.38	5.2	5.36	5.32	5.28	UD.MI	3.02	3.03	2.93	3.0	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.05999999999999961	-0.05999999999999961	3.47	-0.011152416356877248	-0.011215070820139957	1.8756756756756765	4.08	3.47
45500	5.34	4.97	5.34	5.0	4.96	UD.MI	3.0	3.0	2.79	2.81	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.3200000000000003	-0.3200000000000003	3.15	-0.06015037593984962	-0.062035390919452635	1.7027027027027035	4.08	3.15
14500	5.0	4.91	4.97	5.0	4.96	UD.MI	2.8	2.81	2.76	2.81	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.91								1.0			1.57									1.0			1.37	0.0	0.0	3.15	0.0	0.0	1.7027027027027035	4.08	3.15
6000	5.04	5.0	5.0	5.04	5.0	UD.MI	2.78	2.8	2.78	2.8	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.04									1.0			1.57									1.0			1.37	0.040000000000000036	0.040000000000000036	3.19	0.008000000000000007	0.007968169649176881	1.7243243243243254	4.08	3.19
7500	5.0	4.92	5.0	5.0	4.96	UD.MI	2.78	2.78	2.74	2.78	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.92								1.0			1.57									1.0			1.37	-0.040000000000000036	-0.040000000000000036	3.15	-0.007936507936507908	-0.007968169649176845	1.702702702702704	4.08	3.15
23500	5.06	4.9	4.96	5.06	5.02	UD.MI	2.74	2.79	2.71	2.79	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.71							1.0			1.37	0.05999999999999961	0.05999999999999961	3.2099999999999995	0.01200000000000001	0.011928570865273812	1.735135135135136	4.08	3.2099999999999995
5500	5.12	5.1	5.12	5.1	5.06	UD.MI	2.81	2.81	2.8	2.8	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.12									1.0			1.57	2.81								1.0			1.37	0.040000000000000036	0.040000000000000036	3.2499999999999996	0.007905138339920903	0.007874056430905866	1.756756756756758	4.1	3.2499999999999996
4500	5.08	5.06	5.06	5.08	5.04	UD.MI	2.75	2.76	2.75	2.76	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.019999999999999574	-0.019999999999999574	3.23	-0.0039215686274508554	-0.003929278139889438	1.7459459459459472	4.15	3.23
8500	5.02	5.0	5.0	5.0	4.96	UD.MI	2.73	2.74	2.73	2.73	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57		2.73							1.0			1.37	-0.08000000000000007	-0.08000000000000007	3.15	-0.015748031496062964	-0.01587334915629012	1.702702702702704	4.21	3.15
9500	5.04	4.92	4.93	5.0	4.96	UD.MI	2.72	2.78	2.71	2.76	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57	2.78								1.0			1.37	0.0	0.0	3.15	0.0	0.0	1.702702702702704	4.21	3.15
38500	5.0	4.75	4.94	5.0	4.96	UD.MI	2.71	2.74	2.61	2.74	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.75		4.75						1.0			1.57		2.61		2.61					1.0			1.37	0.0	0.0	3.15	0.0	0.0	1.702702702702704	4.23	3.15
11000	5.08	4.92	4.92	4.96	4.92	UD.MI	2.69	2.78	2.69	2.71	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.040000000000000036	-0.040000000000000036	3.11	-0.008000000000000007	-0.008032171697264267	1.6810810810810826	4.23	3.11
4500	5.16	4.97	4.97	5.1	5.06	UD.MI	2.71	2.81	2.71	2.78	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.13999999999999968	0.13999999999999968	3.2499999999999996	0.028225806451612767	0.02783479899344384	1.756756756756758	4.23	3.2499999999999996
1500	5.16	5.16	5.16	5.16	5.12	UD.MI	2.8	2.8	2.8	2.8	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.16									1.0			1.57	2.8								1.0			1.37	0.0600000000000005	0.0600000000000005	3.31	0.011764705882353121	0.011696039763191456	1.789189189189191	4.23	3.31
1500	5.1	5.1	5.1	5.1	5.06	UD.MI	2.77	2.77	2.77	2.77	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.0600000000000005	-0.0600000000000005	3.2499999999999996	-0.011627906976744318	-0.011696039763191411	1.7567567567567584	4.23	3.2499999999999996
2500	5.08	5.08	5.08	5.08	5.04	UD.MI	2.76	2.76	2.76	2.76	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		5.08								1.0			1.57		2.76							1.0			1.37	-0.019999999999999574	-0.019999999999999574	3.23	-0.0039215686274508554	-0.003929278139889438	1.745945945945948	4.4	3.23
7000	5.2	5.06	5.06	5.2	5.16	UD.MI	2.77	2.84	2.77	2.84	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.2		5.2							1.0			1.57	2.84		2.84						1.0			1.37	0.1200000000000001	0.1200000000000001	3.35	0.023622047244094446	0.023347363996991107	1.8108108108108123	4.6	3.35
8500	5.08	4.98	5.08	5.0	4.96	UD.MI	2.81	2.81	2.75	2.77	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	-0.20000000000000018	-0.20000000000000018	3.15	-0.03846153846153855	-0.039220713153281385	1.702702702702704	4.75	3.15
8000	5.06	4.86	4.9	5.06	5.02	UD.MI	2.71	2.79	2.68	2.79	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.86		4.86						1.0			1.57		2.68		2.68					1.0			1.37	0.05999999999999961	0.05999999999999961	3.2099999999999995	0.01200000000000001	0.011928570865273812	1.735135135135137	4.75	3.2099999999999995
1000	5.0	5.0	5.0	5.0	4.96	UD.MI	2.81	2.81	2.81	2.81	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.0									1.0			1.57	2.81								1.0			1.37	-0.05999999999999961	-0.05999999999999961	3.15	-0.011857707509881354	-0.011928570865273732	1.7027027027027044	4.75	3.15
500	4.95	4.95	4.95	4.95	4.91	UD.MI	2.76	2.76	2.76	2.76	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.95								1.0			1.57		2.76							1.0			1.37	-0.04999999999999982	-0.04999999999999982	3.1	-0.010000000000000009	-0.01005033585350145	1.6756756756756772	4.75	3.1
7000	5.1	5.0	5.1	5.0	4.96	UD.MI	2.85	2.85	2.79	2.79	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.1		5.1							1.0			1.57									1.0			1.37	0.04999999999999982	0.04999999999999982	3.15	0.010101010101010166	0.010050335853501506	1.7027027027027044	4.75	3.15
22500	4.9	4.84	4.9	4.85	4.81	UD.MI	2.87	2.87	2.83	2.84	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.84								1.0			1.57									1.0			1.37	-0.15000000000000036	-0.15000000000000036	2.9999999999999996	-0.030000000000000027	-0.030459207484708574	1.6216216216216233	4.75	2.9999999999999996
17500	5.0	4.84	4.84	4.99	4.95	UD.MI	2.81	2.9	2.81	2.9	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57									1.0			1.37	0.14000000000000057	0.14000000000000057	3.14	0.02886597938144342	0.028457204814035585	1.6972972972972995	4.75	3.14
16000	5.06	4.91	5.0	4.98	4.94	UD.MI	2.93	2.96	2.88	2.92	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										1.0			1.57	2.96		2.96						1.0			1.37	-0.009999999999999787	-0.009999999999999787	3.1300000000000003	-0.002004008016032066	-0.002006018726865743	1.6918918918918937	4.75	3.1300000000000003
7500	5.0	4.99	4.99	5.0	4.96	UD.MI	2.86	2.87	2.86	2.87	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.0									1.0			1.57		2.86							1.0			1.37	0.019999999999999574	0.019999999999999574	3.15	0.00401606425702794	0.004008021397538647	1.702702702702704	4.75	3.15
4500	5.04	4.9	5.04	4.96	4.92	UD.MI	2.93	2.93	2.85	2.88	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		4.9								1.0			1.57									1.0			1.37	-0.040000000000000036	-0.040000000000000036	3.11	-0.008000000000000007	-0.008032171697264267	1.6810810810810826	4.75	3.11
2000	5.0	5.0	5.0	5.0	4.96	UD.MI	2.91	2.91	2.91	2.91	3.15	2.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	5.0									1.0			1.57	2.91								1.0			1.37	0.040000000000000036	0.040000000000000036	3.15	0.008064516129032251	0.008032171697264253	1.702702702702704	4.75	3.15
