date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2023-06-15 07:00:00	0	16.2	16.2	16.2	16.2	15.76	FVI.MI	12.97	12.97	12.97	12.97	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9	12.97									0.0			14.52
2023-06-16 07:00:00	0	16.2	16.2	16.2	16.2	15.76	FVI.MI	12.91	12.91	12.91	12.91	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9		12.91		12.91						0.0			14.52
2023-06-19 07:00:00	200	16.3	16.2	16.3	16.2	15.76	FVI.MI	13.04	13.04	12.96	12.96	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-20 07:00:00	2000	17.0	16.5	16.5	17.0	16.54	FVI.MI	13.29	13.69	13.29	13.69	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	17.0		17.0		17.0				1.0			13.9	13.69		13.69							0.0			14.52
2023-06-21 07:00:00	200	16.5	16.5	16.5	16.5	16.05	FVI.MI	13.27	13.27	13.27	13.27	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9		13.27								0.0			14.52
2023-06-22 07:00:00	0	16.5	16.5	16.5	16.5	16.05	FVI.MI	13.37	13.37	13.37	13.37	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		16.5							1.0			13.9										0.0			14.52
2023-06-23 07:00:00	0	16.5	16.5	16.5	16.5	16.05	FVI.MI	13.47	13.47	13.47	13.47	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-26 07:00:00	100	16.7	16.7	16.7	16.7	16.24	FVI.MI	13.61	13.61	13.61	13.61	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9	13.61									0.0			14.52
2023-06-27 07:00:00	0	16.7	16.7	16.7	16.7	16.24	FVI.MI	13.54	13.54	13.54	13.54	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	16.7								1.0			13.9										0.0			14.52
2023-06-28 07:00:00	0	16.7	16.7	16.7	16.7	16.24	FVI.MI	13.42	13.42	13.42	13.42	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
